"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Antigua and Barbuda","ATG","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","","","","","","","","","","","73.690550764561","185.648314558983","256.629498230934","206.886973371983","210.714293496609","138.911221367836","97.342886033535","75.314020730972","89.586921701908","78.837859297276","-33.718440890312","-26.397685706615","44.794652700424","38.963371813297","11.730932593346","32.074410498142","47.863186538219","84.956684172153","128.953709304333","144.030230760574","132.103725850582","157.204696953297","225.629176557064","243.490215480328","240.189690947533","265.445667207241","326.965786039829","369.34289342165","418.194701135159","1369.78180533647","478.375432491302","489.161252975464","707.827220737934","440.655465602875","434.459002614021","447.777441799641","471.23656129837","","","","","",
"Australia","AUS","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","12284.488726562","9389.21587499998","20480.07334375","10112.63190625","13474.218515625","18236.842867187","28145.405492187","28655.865460937","18386.204625","29319.410945312","33960.19846875","17566.61196875","29812.332625","18980.2620625","21024.221617187","36588.764078125","27892.564414062","9421.27089062501","20981.740757812","23024.1855","-6368.11035156302","-7277.88769531302","-7024.25","-7833.63769531302","-9208.109375","-9568.01855468802","-8971.48828125","-11488.48046875","-10248.73828125","-14568.708984375","-14652.552734375","-19953.369140625","-22264.91015625","-31996.65625","-33870.814453125","-33892.5390625","-25249.10546875","-34203.037109375","-32988.638671875","-31081.380859375","-21765.140625","-30485.052734375","-20663.681640625","-22742.505859375","-22586.552734375","-29898.16015625","-17268.705078125","","","","","",
"Austria","AUT","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","705.024511718706","1033.0365664062","1091.845859375","1184.45736328119","1036.3218554687","1097.45933593749","1133.05544921869","1202.17835937499","1303.8918164062","1377.23119140619","1362.786796875","1380.055859375","1330.7630664062","1420.485546875","1836.06640625","1895.026953125","1959.25136718749","1463.34062499999","2279.4315429687","2383.70371093751","-1422.2490234375","-994.239746093801","-1343.39453125","-1089.0302734375","-1147.763671875","-1155.69140625","-1170.31201171879","-1416.2099609375","-1775.2431640625","-1575.00927734379","-1626.548828125","-1709.9501953125","-1950.81494140629","-2000.1044921875","-1727.62451171879","-2564.82763671879","-1973.50537109379","-2624.07568359379","-3889.25146484379","-2790.6181640625","-3482.3779296875","-4557.25244140629","-6628.8251953125","-6344.0712890625","-6359.189453125","-7723.857421875","-8604.11328125","","","","","",
"Azerbaijan","AZE","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-13911.5326782227","-13888.9393798828","-15049.0685180664","-15631.0572387695","-16211.3419189453","-13216.269128418","-14138.432800293","-14930.4693481445","-15752.465612793","-16386.9911499023","-17059.7946166992","-14747.8840576172","-14913.8979248047","-15447.9811523438","-16318.5869140625","-16279.4661621094","-18170.7356933594","-20652.6234863281","-19615.1872680664","-20384.6067382813","4348.7540283203","15085.7994384766","2851.7008056641","16831.0481567383","14856.2459411621","13928.5554504395","13717.3510437012","14139.6335754395","14081.2101135254","12591.3418579102","12248.1934204102","12351.3034667969","12007.5520629883","5759.0911865234","5834.6010742187","6641.5300292969","3756.8627929687","-89.8840332030959","-842.594360351599","-248.654785156301","-53.9423217773001","1115.2620849609","1882.7342529297","1679.1552734375","1716.4971923828","-1162.8311767578","-514.234741210901","","","","","",
"Burundi","BDI","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-128.295968596554","-118.842731824207","-132.096574673176","-123.310146549225","-123.89027401638","-138.850311108112","-111.943599042892","-119.873370801926","-116.933865879059","-143.223274215698","-142.735446418762","-124.875806652069","-152.052413171768","-123.977474567413","-94.170824653625","-100.509873973846","-92.1069057579041","-159.182312526703","-106.350315635681","-104.811364295959","-233.078535556793","-263.380961418152","-292.519775390625","-315.406473636627","-400.856918334961","-425.445556640625","-409.546023368835","-486.079340934753","-388.873966693878","-334.200878143311","-265.81594991684","-391.220785140991","-386.247438907623","-514.404651641846","-527.192028999329","-508.297325611115","-472.09663438797","-520.224279880524","-559.815005302429","-490.871284484863","-446.864922523499","-407.854343414307","-388.11262893677","-350.01152038574","-377.40060424805","-343.74169540405","-293.61785507202","","","","","",
"Belgium","BEL","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-4456.85167968799","71.9324578120031","162.230306250014","753.732434374993","619.472609375012","643.81064062499","843.314078124995","763.136289062015","844.13818750001","1061.076","932.748281250013","906.807890624992","311.267148437011","535.422207030995","500.318046874987","973.111738281006","1209.848984375","1034.62484375","1014.620195312","714.676582031007","-5542.09277343799","-5006.775390625","-4701.380859375","-4587.998046875","-4885.361328125","-5438.9765625","-5607.96484375","-4912.00390625","-5007.14355468799","-4846.42480468799","-3647.873046875","-2142.806640625","-2465.33105468799","-4954.703613281","-3384.56347656299","-2270.42675781299","-1649.671875","-1768.1328125","-3268.46875","343.070800781003","651.634765625","-294.899902343794","4130.30712890621","4545.525390625","3824.5751953125","4896.5263671875","2697.18701171871","","","","","",
"Benin","BEN","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","28812.8707746716","28159.9735186996","27873.3899236145","30056.9814499969","24030.458362175","25524.6194746933","26131.499845665","30389.9209503326","26143.6261945801","28368.4996908569","34776.2048129578","29399.2942022018","33775.0232921753","31624.1621976929","31494.3207041626","28854.950108551","29117.9132055511","30344.4370115662","28242.1783193359","30507.2817046966","-9.87609100341797","8.47698593139557","7.94049453735443","53.3169059753418","47.4520893096924","109.917697906494","42.7687187194797","-38.5390205383301","102.3144493103","109.91773223877","132.1392288208","140.87559127808","151.82569122314","154.64945983887","166.87240982056","171.36138916016","204.463073730471","263.3204498291","306.98951721191","369.3713760376","429.56883239746","164.30870056152","-163.61178588867","-156.41233062744","-64.1110839843795","436.90747070312","1486.29075622559","","","","","",
"Burkina Faso","BFA","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-178.780388008117","-170.364395954132","-224.858214241028","-170.03531798172","-169.645037750244","-222.933642173768","-141.362750846863","-155.696411369324","-143.071654403688","-163.426958141327","-133.302620986939","-133.806917839051","-144.252838207246","-113.181828220368","-94.6566809883116","-114.506196731568","-47.1789359016416","-193.060236522675","-100.35159666443","-156.222340049743","-126.636054992676","-271.416219711304","-252.395584106445","-271.839430809021","-407.40797328949","-427.65298843384","-347.53516769409","-499.51982116699","-294.70390129089","-152.92713928223","30.8598709106409","-29.9559803008997","48.2500877380407","44.6949558258093","19.0248565673792","-40.8610038757288","190.72212600708","308.416049957279","268.939086914059","395.214004516602","409.363098144531","523.40245056152","1046.01879882812","1410.58547973633","1527.48947143555","1959.54154968262","2087.92979431152","","","","","",
"Bangladesh","BGD","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","8461.32623535157","8526.61502685547","8566.61148681641","8598.21698913574","8782.10889709473","8801.20932861329","8897.51538574218","9204.35039794922","9250.77575927734","9293.71257080079","9390.66174804687","9426.884140625","9535.28220458984","9629.43823974609","11700.8320605469","9725.51700195313","9828.04291015624","8522.95904785161","9717.57715820309","9824.93501953121","-1915.0828857422","-1784.205078125","-2345.1018066406","-2427.8018798828","-2686.609375","-3344.1931152344","-3339.78076171881","-2925.25","-3055.1572265625","-3659.9287109375","-4120.26513671881","-4612.36474609381","-4650.7209472656","-4926.19873046881","-3975.5283203125","-5085.91064453131","-4113.3134765625","-5554.93408203131","-7955.11181640631","-9047.61474609381","-8226.08984375","-4216.9248046875","-1652.130859375","-1632.916015625","-325.283203125","2224.1162109375","1513.7705078125","","","","","",
"Bulgaria","BGR","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-2149.17646484379","-2138.53447265629","-2172.20615234379","-2489.0431640625","-3151.5643554688","-3044.909375","-3239.0930664063","-3084.56845703129","47.8757812499989","583.357714843713","534.970195312497","441.527656250008","-115.959218749997","-292.476406249994","-615.746337890603","-407.097900390596","-486.250810546908","-1120.7913671875","14.2418164062055","8.52343749999454","-8363.2939453125","-4139.8044433594","-4730.7204589844","-5060.3413085938","-5181.4694824219","-4950.4748535156","-5460.962890625","-3080.5266113281","-2398.1098632813","-3134.8898925781","-3661.0031738281","-2922.2785644531","-2811.6928710938","-4495.5134277344","-3450.2775878906","-3796.4780273438","-3891.8017578125","-4038.5710449219","-3394.6635742188","-2348.0025634766","-3038.4184570313","-3183.8017578125","-7040.5981445313","-6756.7532958984","-7532.1988525391","-8189.0059814453","-7702.9094238281","","","","","",
