,Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
20,Bangladesh,0.25361758888294195,0.2281121352361064,0.2153594129839122,0.1966793645157879,0.1925481994585054,0.19955321550111374,0.21697595417213877,0.1772808490264747,0.18733934028172575,0.0,0.1896743441983222,0.19775705861732348,0.1828489395764201,0.15195500732123143,0.15411040412790217,0.15446963550106793,0.17817893174322724,0.16991659733584327,0.20242707289872564,0.12752725691837863,0.18572279056174595,0.19793667431288717,0.15285309860566035,0.148003470820008,0.2053009238660899,0.18141200979093822,0.15087732176941065,0.15015885902307918,0.13399343018507656,0.1357895870509052,0.18787818305763612
21,Bulgaria,0.3258117047003447,0.15772004021221117,0.08261526000179016,0.06294496972581554,0.12732048833989634,0.15772004021221117,0.13268511913806644,0.11122661293337284,0.13804974993623653,0.10407376620648377,0.0661637517096075,0.0,0.03236657583928048,0.11069015502148022,0.14091088186756165,0.1759597815999205,0.19616654679365664,0.23318247040357068,0.2558927260416868,0.23425539484652394,0.17238336673046936,0.1548589082808861,0.1367979919194102,0.1248170064610381,0.151997776349561,0.19276893989092378,0.2208438263450921,0.24605758093946364,0.26304556429246456,0.2805700141407619,0.2646549552307143
24,Bosnia and Herzegovina,0.2330329247641885,0.28276749219970293,0.18997136918633392,0.12887190350175082,0.11490035321853997,0.2832888107202884,0.2859997007258743,0.018559248437718875,0.17057801908154635,0.09988614597948806,0.17162068594258995,0.31300440222256876,0.15775338332749483,0.06370609790832031,0.14878657212712385,0.029090025105048715,0.0,0.04441703540525405,0.16056856083053675,0.14680554602569346,0.07924164337409738,0.07361130838694901,0.06464448707284505,0.07548808671599845,0.07486248059369169,0.071317459309695,0.11886244525074123,0.2206253497488737,0.26504238515412787,0.3215541725988731,0.31780061573224355
25,Belarus,0.11601625768801926,0.2673898589311806,0.247501356755819,0.2077243533774226,0.17678668639607342,0.14142934071949112,0.09281300615925474,0.145849014199517,0.1679473499990262,0.17678668639607342,0.17678668639607342,0.1679473499990262,0.1370096777582731,0.13259001479705507,0.18562601757791342,0.20330468515680064,0.2165636845150659,0.22540302095630982,0.23424235474575344,0.0,0.18054340122795975,0.24308168853519704,0.247501356755819,0.247501356755819,0.247501356755819,0.22540302095630982,0.011491123654970204,0.01988849382219064,0.059223525622962986,0.08574154546550256,0.09060316413773957
26,Belize,0.08980616442486686,0.21197640342622898,0.22434593745374348,0.1535176976626859,0.10878404876452273,0.06201710357892693,0.01660568929680505,0.05523925521584025,0.0,0.04981700282332135,0.1840178848912754,0.17757896800354392,0.14470652102084544,0.17605393925245932,0.18944015375390247,0.11522299788079915,0.16673443041384625,0.19655685225847705,0.2077402564258816,0.18791514115097946,0.18130675862723772,0.18401790110721522,0.17537615766950543,0.20197910492210888,0.20570692784212574,0.2280737361430458,0.247729418146039,0.26128506590244643,0.26992677702688855,0.17825673342139176,0.27077400804685753
28,Bolivia,0.05338308324970248,0.05779490393775624,0.10500143820653614,0.08426587033136167,0.21264996885237544,0.18573783095187352,0.11779572880791918,0.25676821808643246,0.22720899037166317,0.17514945069451734,0.1513256083288816,0.11735455725690443,0.10676616649940492,0.1983115305056184,0.1645610704812794,0.10808972324125897,0.12441347038426141,0.12000164969620765,0.23382672932296955,0.21750297163570553,0.1808848228964126,0.24926811236365584,0.2572094001817088,0.2408856424944448,0.2594153105257357,0.21132642265478294,0.19412030082108456,0.18750255924474232,0.19323793667465017,0.1861790130030316,0.0
29,Brazil,0.35971813528505503,0.2655661333369052,0.26161318619466867,0.27562817400891876,0.12379909052966258,0.2375361448074247,0.20375643407516458,0.16889862229882843,0.12757237563624058,0.09235519706082763,0.12056487317637643,0.1096044363674485,0.10996376927899176,0.09091776299740062,0.13044724340373579,0.1131980037377561,0.14410288120096437,0.15883658590318445,0.19513179717263246,0.1538055505819163,0.18938206210480843,0.21992757255332465,0.23178640973960063,0.23825486169539467,0.24939498199370067,0.18542912779168053,0.07618405854673166,0.03270164407881977,0.04923214964354357,0.06324715449140009,0.0
32,Bhutan,0.01397104750526879,0.0467157421311223,0.020083401633537435,0.0,0.07116509603638074,0.027068925364342047,0.11002210313927786,0.2152416482708053,0.3178416324652043,0.3178416324652043,0.15804762056530586,0.2741820673982164,0.1353446475600039,0.28291398250727307,0.2226637776503202,0.1693991174371036,0.1667795252833861,0.11700762687008243,0.1838067706347422,0.09430465390844002,0.15018890636269325,0.15804762056530586,0.26108419997377913,0.18948251902698152,0.21043909035037406,0.22615653953755227,0.1772578316833758,0.1693991070461271,0.14756933490360963,0.2025803760604423,0.0008731696461954589
33,Botswana,0.26221983881522176,0.31548138622140254,0.24646980958962128,0.14451546014897176,0.1380230728302327,0.19958042920695676,0.12864521050791938,0.0,0.1461986615055532,0.13706125155614624,0.26594694894275034,0.20198499922425986,0.1336948489632126,0.07550392944474205,0.19765678701947142,0.04268134254554743,0.22025984196662018,0.19477126608834572,0.015269101516011735,0.25897365651751086,0.21833617681535913,0.19861859663132625,0.17878078448983886,0.11674252324707285,0.1839506433605841,0.1602655007963454,0.14679982129282534,0.14571775663951114,0.14944486664681053,0.16471396816282236,0.14235133096257266
35,Canada,0.1519061274959733,0.04954478742907211,0.008413276478389691,0.0,0.04580556294254726,0.08833927163597649,0.08226302115351922,0.10656797844631707,0.14489509325714078,0.1776133272152897,0.21266858744981307,0.1944398583910674,0.17387410305594725,0.17808071909347725,0.1958420563207757,0.21594039748256275,0.23650615281768292,0.24959345978737787,0.24491942957651472,0.1420906528074332,0.1551779374819826,0.18088513724803937,0.19116802606317224,0.2014508925831595,0.20892936329047063,0.20892936329047063,0.20472272491105473,0.23557134676616223,0.25940893442917756,0.2673547970146763,0.08974146956568481
37,Switzerland,0.36974903133411946,0.40218313982370457,0.27374402320919927,0.17773901521401558,0.17384692397525006,0.23741780817194216,0.16087325585163995,0.10249182668321397,0.17514428776475072,0.2426072630704718,0.29320447901381724,0.31525969314498603,0.259472991425825,0.10378922122026422,0.07784188497304385,0.06227352040719144,0.1206549495756173,0.1660627107501696,0.2036863204542134,0.10508655400274237,0.014271031783374273,0.06616564252324289,0.05578673272618357,0.022055214131168795,0.011676304334109471,0.015568364565852536,0.0,0.015568364565852536,0.0272446690296984,0.06876036997250769,0.01297363711658762
39,Chile,0.2528679073774792,0.27067550975852084,0.30985223076750795,0.3036195773799453,0.24218335863676793,0.29427058665856154,0.17362410748882096,0.18564423539538255,0.17807600275293164,0.006677874682728754,0.036505605148407984,0.040957479310514903,0.05075166986890914,0.06855925119246595,0.05119687006207147,0.0877024327838769,0.10194849772697298,0.1282147118121915,0.08992839105597218,0.0,0.12910511210947823,0.17763080260428826,0.20790373308505392,0.22749209358954744,0.20745853293641053,0.2145815866212599,0.20389701668950677,0.1941028470550404,0.18252789806156136,0.17985676087638355,0.0164720656863129
40,China,0.27889538045356194,0.296830778226664,0.296830778226664,0.26992769223857005,0.25199229455514494,0.2430245849970348,0.23405689678204292,0.22508920856705103,0.22508920856705103,0.22508920856705103,0.22508920856705103,0.18025072489553198,0.14437992943900485,0.11747682210779271,0.12644455309869798,0.12644455309869798,0.13541224122401296,0.14437992943900485,0.12644455309869798,0.11747682210779271,0.13541224122401296,0.13541224122401296,0.13541224122401296,0.13989606394355222,0.13541224122401296,0.050219107316911794,0.026006338509712963,0.15334761765399674,0.06098036523441789,0.041251408475199196,0.0
41,Cote d'Ivoire,0.21384509042195513,0.23902979494922455,0.044522955287193175,0.13132021246197675,0.13019590185115223,0.16145192332928748,0.20844837377012082,0.13154508637148152,0.16145192332928748,0.18034044772217087,0.2203661337623477,0.2023770621710041,0.1457114783338284,0.09579180637231456,0.12524891161133095,0.2943461929168905,0.18708634889433445,0.18528744335871394,0.1400898984759875,0.0,0.1598778769521321,0.2621907253606314,0.021137161669779792,0.15470601680537474,0.13401858152512167,0.20687432604378497,0.26039181982501086,0.1987792457030412,0.16819782452393742,0.23790547363490178,0.18079017546087808
42,Cameroon,0.04349247813972255,0.13199461213558106,0.04399822816834346,0.030090747030723848,0.05031979627202419,0.3016658225866301,0.0,0.07762902052964481,0.09988098553026349,0.0705488575243268,0.16056815123273843,0.030343603990601414,0.047791154556662,0.23162271660810346,0.21341656507168866,0.18509588293440885,0.2541275415523856,0.252863229721921,0.19394609270287907,0.011631732541573455,0.1997619468868046,0.2151866058419829,0.25589758530646567,0.24097865835076177,0.2290940869796025,0.26146057656294197,0.16714260036887388,0.25210463482028367,0.26171343951567755,0.2068421219789838,0.0351480063382984
45,Colombia,0.17243362885730643,0.19334875768384288,0.20599079691049343,0.23648039566879542,0.2281143476630772,0.2193764666289491,0.1619295764288811,0.15579447344130812,0.10262357431344268,0.008551982218769953,0.0,0.10187992602983462,0.11229102021974871,0.1357159510067524,0.14463974862945034,0.1758729956899516,0.18712068757115277,0.19093189630022253,0.1859122568142733,0.17103929058437525,0.17736031010474437,0.19353467421663909,0.20041342565514114,0.2132413635670112,0.2221651611153443,0.22718478282808172,0.21993421617156395,0.21658778985999197,0.2121258999538401,0.19632335104136986,0.10187992602983462
