,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
37,Switzerland,1.42574501,1.453932285,1.692533612,1.586438179,1.518005848,1.503814816,1.516829848,1.55331099,1.584911227,1.584807515,1.640122056,1.628098488,1.559519053,1.558521271,1.531843781,1.556875706,1.579946637,1.496996284,1.539667368,1.554183125
38,Chile,1.087187409,1.056120157,1.225285053,1.292520523,1.08234477,1.104882002,1.01350832,1.016896248,1.095646262,1.073909163,1.076945186,1.106285453,1.055939794,1.004505992,0.995688796,1.000425935,1.015513182,0.983122289,0.996151567,0.967854261
39,China,-1.594193101,-1.512429118,-1.462463975,-1.500785112,-1.74897027,-1.721250176,-1.699497223,-1.701168418,-1.680547476,-1.637609124,-1.63794148,-1.631408572,-1.616667509,-1.660773635,-1.559570432,-1.503730416,-1.463181734,-1.628048062,-1.647320628,-1.636576295
40,Côte d'Ivoire,-1.067058325,-1.154527545,-1.219648838,-1.294619322,-1.27867806,-1.202089906,-1.167560339,-1.064378977,-1.048397303,-1.081876755,-0.777749956,-0.75119108,-0.508077264,-0.407607913,-0.309734553,-0.284231782,-0.255671263,-0.247607246,-0.530700684,-0.471079499
41,Cameroon,-1.097048998,-1.060005665,-0.974191248,-1.034067273,-1.023897529,-1.04956615,-1.067795634,-1.040355802,-1.058274269,-1.033121347,-1.021580935,-1.036896467,-0.944473267,-0.954277456,-1.03098774,-1.051754713,-1.133222699,-1.209367275,-1.205424547,-1.16015625
42,"Congo, Rep.",-0.91310972,-0.827222049,-0.964100897,-1.079140425,-1.208369255,-1.233997226,-1.155456424,-1.104501486,-1.062741756,-1.107997775,-1.155133367,-1.117779613,-1.108119726,-1.016987562,-1.161321998,-1.122747183,-1.197816849,-1.2789886,-1.280054092,-1.238077641
43,Cook Islands,,,,,,,,-0.38608098,-0.357333213,-0.407198817,-0.476738811,-0.464022696,,,,,1.1967448,1.051444292,0.918314576,1.01685822
44,Colombia,-0.416357487,-0.429242462,-0.318785131,-0.322521359,-0.172736719,-0.165321603,-0.165922627,-0.149577633,-0.13235718,-0.059714228,-0.063991345,-0.081278838,-0.043301202,0.00393945,0.121845424,0.112485103,0.164173886,0.205496594,0.145201325,0.099715076
45,Comoros,-0.344777524,-0.574106872,-0.518591583,-0.630450964,-0.221685231,-0.388406992,-0.287370533,-0.341993928,-0.422286898,-0.373951972,-0.466148853,-0.460561067,-0.29212898,-0.291619182,-0.290625662,-0.335756689,-0.500248075,-0.706908762,-0.763649344,-0.740433097
46,Cape Verde,0.691441357,0.594847262,0.649413288,0.441597372,0.782895863,0.863329768,0.937762976,0.891080618,0.89467752,0.970096409,0.93871963,0.916024446,0.955262125,0.942406356,0.974187255,0.964152038,0.964887321,0.952357113,0.917146564,0.939017296
47,Costa Rica,1.110818624,0.964284658,0.971273601,0.816958487,0.915722609,0.935347319,0.966759682,1.005833626,1.039889455,1.053862691,1.088219762,1.078483462,1.138371944,1.151597261,1.117966652,1.121752858,1.108485103,1.096023798,1.124572635,1.091400743
48,Cuba,-1.648629546,-1.789759636,-1.785588145,-1.805157542,-1.88721025,-1.853983164,-1.800638914,-1.703883052,-1.616887093,-1.610356808,-1.51460743,-1.478674173,-1.544796467,-1.558115363,-1.560087204,-1.552430272,-1.460081339,-1.440624952,-1.420173407,-1.425088048
49,Cayman Islands,1.57331872,0.963297606,0.877797484,0.903781235,0.782868326,0.744717002,0.746175408,0.558976114,0.577670872,0.579870045,0.574214995,0.548934817,0.473154336,0.469175249,0.474954337,0.485495865,0.463289589,0.469737321,0.498710454,0.768519342
50,Cyprus,1.117119074,0.994463027,0.950031281,0.955872655,1.052067399,1.066655755,1.084034085,1.068027616,1.023390651,1.053583145,1.022023559,0.980822682,1.019994974,1.031601667,1.046641469,1.056244493,1.005613923,1.048578501,0.906500757,0.865666628
51,Czech Republic,1.016403556,1.014175177,0.954461277,0.90567255,0.962292671,0.995283782,1.032758713,1.033044219,1.014865041,1.022664309,0.97037971,0.984533489,1.026692152,1.042778969,1.025373697,0.880217075,0.812706709,0.835772932,0.982409596,1.018793821
52,Germany,1.414031386,1.413554311,1.496040106,1.485833883,1.365230918,1.336478472,1.336777806,1.334960699,1.297783256,1.349210739,1.393738031,1.406184077,1.436358809,1.422017217,1.36436975,1.432263851,1.431246519,1.355544448,1.377790928,1.43199122
53,Djibouti,-0.830886364,-0.666397274,-0.784367979,-1.109946132,-1.120305538,-1.196665525,-1.196742177,-1.209394693,-1.265669942,-1.411138177,-1.434044123,-1.471034884,-1.431368828,-1.41282475,-1.370621085,-1.406436563,-1.367910028,-1.423683882,-1.407461643,-1.296904922
54,Dominica,1.109613538,1.053587675,0.985611916,0.932384253,1.005350828,0.997471452,1.034413218,1.012253165,0.982540488,0.987989783,0.946590006,0.966706514,1.067081213,0.878904223,0.899462402,0.88483882,0.787675142,0.868815124,0.876452744,0.822550833
