,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10,Bangladesh,407.9629676,440.7144048,469.1164584,492.8086489,503.5383322,552.3389345,630.1089792,698.5210262,776.8595769,856.3815861,876.8175451,973.7733926,1108.5151,1236.00506,1659.961605,1815.609426,1963.411855,2122.078851,2233.305524
11,Bulgaria,2092.957694,2719.497508,3389.706802,3899.907721,4523.050833,5888.776852,7271.395837,6988.23342,6853.002854,7849.165283,7432.478766,7681.93462,7901.785876,7074.681023,7569.478815,8366.293221,9446.717094,9879.334343,10129.81296
12,Bosnia and Herzegovina,1602.695144,2031.322775,2451.821681,2741.118519,3170.11785,3936.940013,4846.776421,4542.282637,4507.054433,4981.035681,4688.376623,5025.074597,5196.8608,4599.901029,4858.775926,5255.807058,5936.101502,6011.370671,6012.062767
13,Belarus,1479.314583,1819.766059,2378.623286,3125.810535,3847.434124,4735.657608,6377.369732,5352.583912,6033.686239,6527.173869,6953.132515,7998.125239,8341.399679,5967.052204,5039.681886,5785.670673,6360.062473,6837.717826,6542.797491
14,Belize,4816.650846,4916.703914,5106.053034,5212.661614,5475.72291,5707.113365,5656.408361,5348.997839,5397.291575,5521.366276,5645.895822,5887.933435,6068.088609,6142.478833,6148.706961,6100.994681,6059.162553,6210.565543,5266.87616
15,Bolivia,888.198576,892.3514969,951.9516229,1018.308928,1200.070588,1351.042925,1687.583393,1725.146286,1922.049531,2304.969835,2562.466784,2853.797162,3022.462884,2975.648811,3013.502708,3280.008213,3471.006951,3472.380831,3068.812555
16,Brazil,2824.679625,3056.624967,3623.247996,4773.248944,5866.096224,7323.033629,8801.599484,8570.022562,11249.46454,13200.78508,12327.31744,12258.50317,12071.15821,8783.225984,8680.768792,9896.684783,9121.083403,8845.259118,6794.489159
17,Bhutan,841.3718347,951.8062703,1050.051242,1201.432967,1299.631488,1714.032453,1780.111536,1768.744739,2194.126452,2491.271677,2470.073677,2409.441856,2589.899754,2695.638773,2879.547121,3240.704766,3210.706269,3303.964211,3009.924171
18,Botswana,3029.784532,4111.738085,4818.213103,5240.316159,5142.913834,5372.340732,5345.815863,4938.278893,6041.754284,7080.812813,6393.008265,6436.60945,6844.020288,5869.732943,6411.527159,6705.351862,6947.800812,6679.167674,5863.203241
19,Canada,24255.33858,28300.4631,32143.68141,36382.50792,40504.06073,44659.89514,46710.50558,40876.31015,47562.08343,52223.69611,52669.08996,52635.17496,50955.99832,43596.13554,42315.60371,45129.4293,46548.63841,46328.67184,43258.26387
20,Switzerland,42458.73847,49335.74563,54659.45715,56242.89336,59011.03246,64989.15533,74175.19279,71568.31239,76531.37294,90476.75897,85836.20768,87304.33058,88724.99094,83806.4476,82153.07454,82254.37693,85217.36915,84121.93103,85656.32267
21,Chile,4479.153372,4824.203098,6185.506335,7561.830548,9418.062718,10461.36542,10783.17156,10182.86047,12767.78121,14628.57246,15406.49294,15833.2752,14666.34353,13569.9478,13785.68833,15045.52768,15795.70846,14631.94688,13094.45953
22,China,1148.50829,1288.643252,1508.668098,1753.417829,2099.229435,2693.970063,3468.304602,3832.236432,4550.453108,5614.352135,6300.615118,7020.338485,7636.116601,8016.431435,8094.363367,8816.986905,9905.342004,10143.8382,10408.66976
