,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,Albania,-0.328629182807134,-0.2648513569819172,-0.2731384424995322,-0.1829364504082612,-0.17264250996262082,-0.16819423839301995,-0.258401577391794,-0.3484617809131193,-0.18623426487411365,-0.1860326993966756,-0.18202713108222507,-0.2759144409588751,-0.28873481167980564,-0.22843649195666035,-0.07923093814559329,-0.07436172113154783,-0.06965241074952186,-0.1028589735083658,-0.35517722501362153
1,Argentina,-0.10442538242528779,0.08201101287296862,0.21686493301651016,0.18262746622672965,0.0902071713403542,0.0413827986180638,0.019241895000989568,-0.10004612033417712,-0.07617833345338199,-0.15010098953003662,-0.16499312953438636,-0.17788251983783188,-0.23247470419603836,-0.3280426140881518,-0.36380199938019103,-0.3659161548945328,-0.29746025367080914,-0.24027173698461407,-0.4695130934864319
2,Armenia,-0.3561551429209601,-0.22564766983503337,-0.16572407500701597,-0.16687707444801578,-0.11405969594348514,-0.136506431706267,-0.10272200544300131,-0.4495064456332607,-0.2911980600926502,-0.16812218974099938,-0.08733467381395789,-0.09315235924661715,-0.11360919408946224,-0.282860204403829,-0.3293788718506591,-0.2798311717440531,-0.10243373788516306,-0.057152811955499545,-0.31596624533873563
3,Australia,0.012908397016593005,0.07040229186016127,0.08866354673798153,0.11444580693714675,0.1187989611032957,0.09885633734356222,-0.07376129113201663,-0.30584906817242374,-0.3428954981092232,-0.3032908568946034,-0.23513211336356465,-0.18829087042764178,-0.19549352165897754,-0.1867430398493789,-0.16221445895599756,-0.11506440158107545,-0.08439543556215755,-0.2948829496067217,-0.5865337794164003
4,Austria,-0.13653094606332478,-0.1011799259808011,-0.3543429698554936,-0.1860496261195711,-0.18770975265428666,-0.10122458304103925,-0.11140574326336382,-0.3921767237527041,-0.326103607064172,-0.1887124548127876,-0.16029505097741442,-0.1427957946140543,-0.19984333466400786,-0.076611804254632,-0.11237152348538747,-0.05976086445472378,0.012454341776798182,0.04466028099740573,-0.5891155540070295
5,Azerbaijan,0.5508477013281285,0.04557833829549349,0.050600560302660955,0.0778511327458407,0.018831082278824178,0.06638401361081327,0.48837896821993587,0.1663519295441488,0.39286727279964934,0.3084608545992645,0.10525168793425478,0.046681813676116374,0.07789432039770423,-0.1367075714438456,-0.0327177705075919,-0.03770714267663053,0.1560833629312535,0.25404864098051994,-0.1897851009408836
6,Burundi,-0.16564048877416473,-0.4536535046587106,-0.47588588112768726,-0.324918116157069,-0.30546979684289144,-0.07727695848424948,-0.0832412484672785,-0.15836821599498302,-0.11196179350786116,-0.10745809484324127,-0.11678192804628883,-0.058451863798772846,-0.1209450153396363,-0.23268759446523446,-0.21890350863100028,-0.15410144571356132,-0.20497473337389158,-0.1968575021375467,-0.20270025359759983
7,Belgium,-0.003000146900420828,-0.12766498141093086,-0.016350252861715556,-0.18595672179830514,0.016400073385684413,0.004560320183169161,-0.0750166126928867,-0.3719511742891407,-0.2799601825213465,-0.2965541446165343,-0.29576736988566826,-0.21432059367050652,-0.20926966462918323,-0.16530636586259945,-0.1618473084141975,-0.046836128285232655,-0.05957156099613151,-0.1337043036209086,-0.6196071335220815
8,Benin,-0.2992877319688434,-0.09635402324380306,-0.06334433207449312,-0.1369113515679664,-0.013171145321682598,0.019953540673540465,-0.003676469625351021,-0.20141930637751268,-0.02476515358278037,-0.0881991701690908,-0.01937484806584674,-0.12268802631510907,-0.14834944493635074,-0.4990838932529951,-0.3854582646983601,-0.3778287889378507,-0.26751940724844336,-0.04849681058267555,-0.4207932771161229
9,Burkina Faso,-0.1992970668312547,-0.08047713687891439,-0.18857091034946263,-0.2198406515972962,0.645002782148387,-0.2254782194280604,-0.1630894418467834,-0.18705971049624517,-0.18246915705584946,-0.09169528260058918,-0.12424070047643102,-0.15952238456852846,-0.07811680864726787,-0.09395677236171625,-0.1385836307121083,-0.31090442780966876,-0.1974980331794187,-0.15322973452565908,-0.2561027315481934
