,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
94,Paraguay,-1.856663582,-0.013196598,0.851638893,0.957654465,1.66976586,1.605109818,2.225387447,-0.389268551,0.531161671,1.446613687,-1.20832135,-1.068227969,-0.551439749,-1.813703262,-0.396735787,-0.881853505,-1.540551642,-3.754974926,-7.158766286,-0.59717744
90,Peru,-1.403800951,-1.622006561,-1.032734878,-0.435681849,2.02912779,3.348358349,2.483017141,-1.385608717,0.122095216,2.012563131,2.049463703,0.733350097,-0.227421831,-2.11713665,-2.241345742,-2.914109642,-1.987371513,-1.356167175,-8.323241233,-0.64571849
80,Mauritania,-2.810371224,-2.531570528,-2.363554252,-3.157998999,2.049594643,-1.381907798,-3.321092557,-3.591920274,-0.450843019,0.074445315,1.665969653,-0.661569499,-2.639528711,-2.442532221,0.132042365,0.530741098,3.226516929,2.591568254,2.7357814,-0.649801549
84,Nigeria,1.342477322,-2.195152295,5.488352319,4.90767945,8.759047318,-1.116384672,5.696888121,-5.325943344,-4.171479476,0.431936968,-0.128606741,-2.662044799,-2.428760931,-3.798570394,-4.643813401,-5.414891504,-4.314981875,-4.690389826,-5.578108123,-1.044355046
118,Kosovo,3.394641418,1.570293813,-4.618969711,-2.285693731,2.643792612,6.682631732,0.039073402,1.618183195,-1.009465804,-1.036484516,-2.444515427,-3.420374123,-2.650188546,-2.115887544,-1.70870994,-1.425765024,-2.861426369,-2.926952971,-7.881882997,-1.075668449
83,Niger,-2.213222471,-2.174764882,-2.7635914,-1.527615981,31.04509167,-0.746668268,1.11080167,-3.926786258,-0.985197804,-2.193744972,-0.830159875,-1.932357667,-6.124642974,-6.746851709,-4.463526077,-4.11524063,-2.999652786,-3.559543562,-5.338330464,-1.07821076
27,Germany,-3.874993176,-3.704201088,-3.334158372,-3.319436615,-1.653152096,0.26088696,-0.116356239,-3.150511299,-4.378646077,-0.881398595,0.009324994,0.039980792,0.579552713,0.960550926,1.160351417,1.336083938,1.949902688,1.530924837,-4.332903627,-1.100957785
54,Iceland,-2.274100265,-2.323740523,0.286576651,5.006561921,6.449373264,5.598607594,-12.13833451,-8.579548214,-6.663366979,-6.530051688,-2.624649014,-1.247724788,0.295011407,-0.395395976,12.54932215,0.954897483,0.912034802,-1.513774669,-8.925127556,-1.113864679
19,Canada,-0.233895789,-0.126957865,0.767669538,1.553120098,1.827604363,1.819655807,0.184425129,-3.881351769,-4.737558582,-3.308732553,-2.524517007,-1.494705998,0.17489616,-0.061845591,-0.453164226,-0.112442955,0.359891308,0.004326581,-11.36043546,-1.137053622
18,Botswana,-4.02249122,-0.180257435,1.41829536,10.71121397,13.71568278,5.918588916,-7.59126934,-14.41982371,-8.355128684,-0.11670365,0.915195726,6.070143283,3.884206387,-5.062025462,0.716520386,-1.155323968,-5.073155835,-8.431285152,-11.44775078,-1.184493075
75,Mali,-3.094188867,-1.187494832,-2.359850541,-2.764112925,27.78299183,-2.784249125,-1.976787138,-3.716855526,-2.567534563,-3.416808715,-0.956306003,-2.371998729,-2.886461117,-1.821700512,-3.945064569,-2.861609435,-4.742060674,-1.6840023,-5.420040138,-1.198638625
12,Bosnia and Herzegovina,-2.995440641,-0.443560243,-0.183507254,0.759527836,2.149340776,0.173865791,-3.904629716,-5.345513464,-4.06070758,-2.729788825,-2.684882354,-1.281935441,-2.872162548,-0.19655537,0.34593077,1.813818651,1.656165085,1.386633254,-4.679799522,-1.215431621
40,Georgia,-0.18632751,-0.547679837,3.59176379,2.14458992,3.283746628,0.809165518,-1.921932696,-6.364514485,-4.543669568,-0.827435457,-0.727961372,-1.271981037,-1.812926305,-1.184195651,-1.519581028,-0.484457658,-0.816506759,-1.842420924,-9.254575818,-1.235626329
91,Philippines,-3.706824254,-3.491060452,-2.807019248,-1.624638178,-0.046357841,-0.284924301,0.016475724,-2.568889507,-2.253638815,-0.304079353,-0.29399883,0.187422363,0.826417643,0.585938333,-0.353222391,-0.371964815,-1.552480186,-1.657903695,-5.72927646,-1.33842233
42,Guinea,-3.528636513,-4.685691016,-3.88371614,-1.074191657,-2.179952135,1.263189428,0.374173012,-4.892582486,-9.661243263,-0.93571808,23.52666389,-3.873635342,-3.157909623,-6.550783854,-0.147390181,-2.061663957,-1.092202156,-0.26391282,-3.116525643,-1.365354133
70,Moldova,-1.178997491,0.469967723,0.592848783,1.440722637,-0.418723607,0.148232521,-0.870607993,-6.382820742,-2.178254279,-2.049645065,-1.930739998,-1.565176163,-1.585012059,-1.942798789,-1.546563908,-0.650370778,-0.853156452,-1.465507184,-5.316879851,-1.435972773
50,Indonesia,-0.576098503,-1.077264611,-0.260210025,0.423535186,0.372497299,-0.947178171,0.054113001,-1.644115315,-1.242195971,-0.702931864,-1.586458811,-2.21677129,-2.145667473,-2.603505797,-2.486273918,-2.509060878,-1.75014671,-2.229213931,-6.112334073,-1.538909571
108,Tajikistan,-2.441323133,-1.762024288,-2.368758614,-2.898959988,1.705167011,2.232457357,1.803957994,-0.309020305,-2.97868327,0.866415803,0.589504209,-0.901501823,0.849356076,-1.972164486,-8.979236295,-5.655703804,-2.693969176,-2.052800576,-4.339408901,-1.647720853
86,Netherlands,-1.996260504,-3.06097775,-1.752738595,-0.449641757,-0.013343689,-0.21335013,0.101205504,-5.167066234,-5.318474875,-4.457230545,-4.012613214,-2.997745521,-2.263237834,-2.091425027,0.011576411,1.316270765,1.429481374,1.721162775,-3.714361041,-1.733093152
113,Uruguay,-3.200078612,-2.203016451,-0.871802018,-0.276914432,-0.645634756,-0.157417052,-1.310965409,-1.399646214,-0.388939376,-0.335215018,-2.182024508,-1.729314098,-2.610787972,-1.864821492,-2.671836145,-2.506700446,-1.870900833,-2.757823665,-4.668260089,-1.771163083
98,Rwanda,-2.019978587,-1.233751088,2.274462099,1.124332736,-0.029012676,-1.555701078,0.825955226,0.259224325,-0.638694678,-0.860707625,-2.38177809,-1.270072114,-3.917709307,-2.682030464,-2.270757525,-2.516651162,-2.571612761,-5.074200415,-9.533099135,-1.793251701
68,Latvia,-2.504743663,-1.591677511,-0.991929214,-1.020114306,-0.456089482,0.593771938,-3.128670647,-6.941019047,-6.426707337,-3.27415534,0.175019449,-0.560897616,-1.68164657,-1.520017794,-0.395142484,-0.821482948,-0.737902174,-0.380988807,-3.817122877,-1.867448233
8,Benin,-3.329892397,-1.072040365,-0.704772656,-1.523283516,-0.146542915,0.222004233,-0.040904611,-2.241002705,-0.275538513,-0.981309004,-0.215565666,-1.365033987,-1.650544396,-5.552835897,-4.288630665,-4.203744682,-2.976436202,-0.539578284,-4.681770031,-1.871969593
3,Australia,0.192737266,1.051187474,1.323849086,1.708807988,1.773805604,1.476039214,-1.10134121,-4.566679591,-5.119825548,-4.528482544,-3.510793836,-2.811400016,-2.918943912,-2.788289119,-2.422049096,-1.71804432,-1.26012126,-4.402942784,-8.757626289,-2.020005942
46,Guatemala,-1.0322005,-2.468632805,-1.04761479,-1.670119167,-1.878487661,-1.403011627,-1.569811649,-3.120003493,-3.277254046,-2.804110762,-2.416249523,-2.163820819,-1.921281986,-1.472112172,-1.110088955,-1.384181338,-1.880525562,-2.236096516,-4.915474182,-2.093214608
