,Country Name,ControlofCorruption,PoliticalStability,GovernmentEffectiveness,RegulatoryQuality,RuleofLaw,VoiceandAccountability,GDP per capita,GDP growth,debt index,Inflation rate,fiscal balance,trade index,unemployment,School enrollment,Life expectancy,Intentional homicides,gini index,得分
92,Bolivia,-0.04909415071819208,-0.07198816961132522,-0.06177029610411896,-0.08684095010536226,-0.09234839138822061,0.0002896573958702011,0.005942328289791699,0.10378270537772193,0.08767039054490236,0.08053568179302484,0.07198722654049294,0.10952891983658235,0.09232438050149187,0.07851486326061625,0.0842132234989023,0.08233822341403237,0.054264601336108005,0.29285757210237046
64,Bosnia and Herzegovina,-0.03352105854921466,-0.055771740891749584,-0.0590106013411922,-0.01762478329526409,-0.03845029850955758,0.0014818781292795465,0.01706649683818242,0.09188838053091203,0.07809504899833383,0.09799559137027863,-0.07874624223466616,0.07291707681897248,0.05837517967651545,0.08185758876612602,0.09887198097987127,0.09981187844806647,0.10230211727299049,0.3572382929574108
24,Botswana,0.09500571665270155,0.10676863732857324,0.05062174623496052,0.06475386800119512,0.057610879106524446,0.05022116027479643,0.018823717373901726,0.05489290824012371,0.12696765365170273,0.08399759563863139,-0.1530961903677307,0.059668165921031545,0.05135998187976814,0.031078065203218052,0.07350095558904744,0.07697983899946338,0.037140116488237854,0.6430920869998195
49,Brazil,0.00031937419864890503,-0.0323915855030015,-0.015416800121376736,0.007738269641765883,-0.027183578820614087,0.055647253692477756,0.030992242413699328,0.08598675578342513,0.07909071229347543,0.1026352331444905,-0.030923472407548405,0.08131180069100405,0.09506260928661175,0.07140225408723355,0.09356667400181343,0.0567503619331331,0.040031263280735405,0.44164282556269685
51,Bulgaria,-0.02553115801195613,0.03822409194434805,-0.017676774814201213,0.0737507911866731,-0.011427409873859453,0.056526545917738806,0.0256040805851179,0.10346304118310985,0.11657572497234646,0.0849355517222077,0.05513028121238152,0.07600917626479434,0.09571687766147066,0.10423252504259142,0.09388632373986597,0.09887815373349437,0.10230211727299049,0.47366105978633355
53,Burkina Faso,-0.028711344818845762,0.012269862350347284,-0.05161496096646059,-0.02304315822712499,-0.03252854492259307,-0.027724643884500997,0.0021898037812490886,0.0979001450902223,0.08251992575745874,0.08941723278717253,-0.07315351402795914,0.06567553207889959,0.09571687766147066,0.006386972317160661,0.07121181149155413,0.10110297696655678,0.09963336638760811,0.37436603285681563
117,Burundi,-0.10111031174288766,-0.1691276234187401,-0.11156414853449877,-0.12460168308960765,-0.0979683550676176,-0.06702196865738841,0.0006856162189015332,0.08206265784005162,0.08767039054490236,0.05293812548177769,-0.05453770488169587,0.095109455878835,0.08997386498966638,0.005357844421969649,0.0716853387697315,0.0934208482116113,0.10230211727299049,0.16925042795114106
113,Cameroon,-0.0960926623267786,-0.05705915138803693,-0.08060440325353439,-0.08225227687481239,-0.1043608469291728,-0.10443126151059133,0.00519733208484337,0.048066978532498895,0.08767039054490236,0.10353953880596681,0.0403355087156258,0.1019652830375907,0.09386312044448361,0.015827857045820078,0.07161456702978651,0.09579288490617535,0.07850575521166443,0.22163317393050172
8,Canada,0.18468402073777676,0.1076230138019284,0.1744221084463592,0.1658558441158747,0.16953055602705877,0.13765740772427207,0.16447729924923893,0.017008025604480045,0.08947923647286911,0.10276489898364005,0.0037193759559026912,0.08767594527094189,0.09571687766147066,0.12803338618584528,0.10383516700862584,0.099663753485293,0.10230211727299049,0.9064833190592717
17,Chile,0.12245735480491114,0.04463702214114187,0.10449359552145945,0.15094150807057516,0.11422475103740565,0.09912191906291318,0.03796976533453318,0.06396252306512458,0.08767039054490236,0.09457453396957538,0.07932803539765111,0.1224161730331282,0.0925909341539756,0.11390611368047421,0.10098998614258851,0.09669725392439416,0.06360522943494624,0.7551259264157314
