"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bangladesh","BGD","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","26342180.8637909","22744322.5110388","20779287.9043828","39749899.6562242","46492784.4100635","107345632.091711","67044381.8534897","233623080.039864","231998555.163472","97815341.0885453","120376000.317431","107045053.309302","160593112.674592","105891605.67398","93006753.916705","64862239.3557921","114140501.145578","104510377.93598","114715318.293782","113534833.409069","133430758.196653","133865905.719351","135437092.475518","111129924.608995","99697174.8033794","125704420.915464","124687022.084763","107385375.154267","106464059.625565","110551050.007494","107271227.226311","106457562.87731","102486310.223526","116561600.622875","117309740.507228","112817240.756948","159040276.187026","262734265.270783","240301557.703889","232318034.017034","425951874.520744","450677925.758061","382109479.42554","306886112.468659","333151562.389777","408636225.899687","479499881.082704","402733880.286766","227017026.808423","249907859.638083","297066468.709886","",
"Bulgaria","BGR","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bahrain","BHR","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","6346.0170212766","5360.74468085106","6383.93592617007","6177.92195121951","7153.9875","9585.09553571429","7851.9375","13390.9285714286","17540.6","16057.8","20654.425","22358.05","56894.9333333333","39207.4571428571","40779.3047619048","15238.476","45976.5428571429","48651.2190476191","49487.8476190476","51934.3523809524","54317.4761904762","55902","48343.3853364613","35370.5910832625","28102.6086956522","43081.0068965517","62764.0275862069","64250.0137931034","92699.2","40399.4436336349","40135.5296493556","45336.9230769231","51092.9163461539","73685.8907678237","72523.1990877193","71185.7316815272","89522.3850610184","83414.1994069554","147738.833573041","145152.927310567","175263.565468715","203402.56439227","222921.908194684","196180.557894214","320214.586024886","293616.330195193","230111.719875071","287196.295672861","146316.707847622","199819.639336709","183025.011458677","",
"Bahamas, The","BHS","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","4883418.32813079","4858623.01385989","5279993.31606113","5687936.10339209","4726861.96271187","2650757.39548872","1739389.91515152","2093101.75861292","2471863.98239322","2282022.14883359","3020703.40095416","2670822.9928974","2925367.8840153","2441278.99539929","2345302.80352438","947809.249781335","999475.75824573","1167969.36674871","1863866.11371567","1787285.98778331","3720617.43125106","3065693.56655701","2634499.62517818","3300241.2247906","2685251.25609164","3222420.13078999","2890696.3848696","2576722.5116367","671063.207039573","687483.968156895","528704.659318403","559417.887063375","712945.696603604","631473.473420379","572371.474836862","608513.152395296","752565.534393076","835044.247712982","927875.509757512","860983.910638258","1544124.04355448","1337523.22218779","1321431.25051319","1535171.54589671","1969554.95598846","1691853.67884978","2062729.09222294","2134132.9477868","1683864.86459319","1640217.91928514","1775568.96001709","",
"Bosnia and Herzegovina","BIH","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1299197.56587503","1518756.99693419","882232.588856901","1069431.53899917","1083968.73739598","68285996.9706352","58025607.3262159","61249701.7264348","58982310.3034805","42011297.9838769","37334915.1368988","39245534.8234198","36993108.9562432","32226344.655775","32180636.5016311","16076296.032501","4529191.82192386","0","0","0","0","10119.6608454625","6881333.68890307","21821625.6736272","14786873.8335885","2622554.76077266","0","0","0","",
"Belarus","BLR","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Belize","BLZ","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","528772.586805449","527041.444647705","540018.07296282","1035582.07920015","1024776.25057091","1437717.7653276","1096959.3872237","1248453.96881167","1527881.08830879","2364206.90221548","2610803.46680607","2153167.67386367","3142909.12507402","1888561.70533274","1416113.85812255","1197345.26353765","1062813.88178228","2158784.96685282","2132254.49805885","2400182.0958369","3147308.97598246","3210310.03566222","3311619.51953518","3276240.86513114","3065982.56746469","3988740.01589025","3490222.89809923","3443298.24737283","3022844.07736749","2748411.12214923","2281448.46102791","2381680.68447169","2643521.57645875","2716957.64676386","2575295.32962177","2698439.34742818","2838685.27596952","3644203.17188754","4088480.18436012","3948375.41794042","6823086.35448978","6042699.45687316","6032771.05695993","6963991.55297004","8226528.43232909","7230863.76562174","8630946.20587157","8140333.48948769","6737957.01931361","5941711.08521551","7029461.9512302","",
"Bermuda","BMU","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Brazil","BRA","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
