"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.637597576375251","1.14558422423638","0","0","",
"American Samoa","ASM","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Antigua and Barbuda","ATG","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Australia","AUS","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","12706395.4666006","28247421.5137642","59242580.3773217","154266396.321853","865571915.239789","1147526268.88585","1294595506.17172","1534824100.76223","1442095769.69147","3220917610.37977","3374115506.18661","3019456772.88471","2147252319.77136","2741475948.10676","3201769607.04797","3767938683.83635","1764374986.15328","2356543447.08528","1806964667.02647","2372895097.65349","3907409061.01765","2244905719.624","2302817044.85885","2069650709.81149","2076008670.31273","2472203396.35045","3153337133.72563","2875982926.95358","1505930332.35708","1944090359.96665","5156508818.50128","3743082549.65919","3217504973.14338","2935535182.9018","4087523693.77561","7846721718.54509","9068579613.21483","9416446971.65582","16598524766.6865","9592140995.51239","11442863875.0948","15261341629.7456","16266744075.0131","12702250043.5075","12723978490.403","10311553402.3585","8834060589.66181","10465690866.7944","17411497743.0292","16444018058.5569","11887700823.8632","",
"Austria","AUT","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","2879173.30316613","4092846.54367488","6075347.51426767","12498928.6667675","82846736.6144191","88180774.2522693","87764357.6632463","92316499.3534639","95566177.3639299","204473379.827311","236143973.669844","137482579.15733","69370761.869492","114781504.144078","110710900.191733","105051018.563349","54611037.5745861","69038191.603922","58561138.5879158","87637917.83226","124979202.354526","77208359.1128331","67597025.0323945","63941682.26569","52842608.0018309","62626101.1077677","80889939.8509842","62857738.2345583","20318607.1343674","43887928.7005857","130590575.521911","137686638.602685","131004570.652511","156747961.011424","184099970.970655","214564273.494681","317794434.15168","353678473.434108","458209554.819477","309436875.777141","350071748.619087","551344153.810239","551955242.695132","461601509.203007","389344710.225352","188405655.945077","126112254.659067","192615297.672967","266205594.267883","208914263.893622","109030649.39571","",
"Azerbaijan","AZE","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","22568273.8424849","37675705.0566051","51861127.8910408","110579795.794302","773375270.136049","759713494.65669","837058848.285514","909948739.361838","903302415.100636","2001373129.55101","2935483768.69115","2179469684.30091","1024020496.63486","1632193650.98573","1607573684.40869","1312008636.6409","626392940.882298","854288377.37036","632017974.770367","897495518.274384","1111384660.2031","505840680.627038","","392290923.580016","328360599.50997","343195697.032888","476657606.78538","378939827.406794","134812238.317575","577785972.450722","1367288926.50691","1103254694.65995","555314910.880713","665807419.334463","899165040.092487","2388457287.26121","5112640901.95996","8415530219.56703","13358441677.6461","8572960882.11938","11799786638.0621","15396412275.4181","14187269825.7696","14455298263.8349","11055747444.1631","4750670115.17437","3601038733.49106","5154005640.0148","8265723362.28069","7232336287.7598","4459469829.74957","",
"Burundi","BDI","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Belgium","BEL","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","1462598.92328754","1721750.28466737","1607331.48945259","1539098.19484204","3052544.52924351","7230574.05770691","8252647.66958965","8130249.5583872","7206167.06742475","6961860.54917413","7977321.52682166","9748542.75276395","10562627.2151102","7595659.02070752","6485734.49345136","6192639.88519464","3977377.86440858","1898242.12479578","499734.223942436","179062.28548723","452798.412632715","283744.648612382","84629.9174252502","54910.8776771487","11452.7288760117","2699.22899541223","28058.9324205515","2099.86476830397","0","1795.97628608074","55375.5236722747","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138706.349246264","",
"Benin","BEN","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","4717934.10169884","1749642.54928737","4173021.13334879","17295175.0519808","21136633.9358857","7214916.19700102","13596861.6559075","6029094.33525276","7045523.93822727","9353511.5643805","4908051.55635889","19119092.6984223","17971231.0688513","14711921.3873235","6749664.83006055","4776042.29452258","1938315.81643577","961381.571173588","2115807.94868861","2622711.49531561","1804367.68478761","2216106.56547112","769673.203838724","0","0","0","0","0","0","0","0","0","0","0","4433408.50158872","4447327.74822196","8583992.18474615","13014145.4313493","11692738.4190075","6015050.7488226","",
"Burkina Faso","BFA","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bangladesh","BGD","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","70275.1742924112","89293.8872699594","65783.3408841998","101218.962599379","334880.654520625","644674.011731879","897448.609048302","1040047.85090044","732088.888886697","1412760.58029442","2458768.76689032","708821.605738246","213615.525119572","2764353.20034889","3723637.32199277","3955115.20305219","3894582.71593348","4890167.91738307","5347081.53166085","4710253.18314101","11384382.8049882","8005056.58856132","13789895.9858773","15858107.3039278","18842496.3353077","25665129.4070279","43083552.124369","42014932.9357688","40072297.2483602","57339088.8903829","108394225.691042","128998298.539224","184420387.299168","178445293.240627","214850189.265569","328613043.498037","512730897.878082","453302673.304796","524979767.397625","660932108.885107","634395288.765357","1196299403.60585","1403398495.83792","1154699176.12844","1311577641.87122","1198109712.94807","693989132.125689","854908665.138641","1261352935.94407","886694840.680211","648579753.688957","",
"Bulgaria","BGR","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","192812.094801959","950877.026325383","1215506.51865613","2040305.17500579","10046352.059959","29474778.7985145","27543864.1270564","27398784.3155474","21045796.5197854","28560039.5627784","51859822.3178595","80997280.0723528","86357794.8275463","45148138.8530163","35089378.9329546","51455974.4592237","20637547.2269762","20357218.5164615","12758847.8384802","21485967.236092","33700185.0055815","15863186.0033364","11045582.1696261","2519260.00206219","2761486.96381266","7987331.98617865","4974054.05554767","2291063.69726792","3289285.16493781","1357199.99897193","6897184.21109944","16902716.5752221","6701463.17989115","7178143.03457412","71544899.0768963","178500418.629696","75143375.3727212","93519855.9778861","227658797.251021","64817534.8768342","130406218.921418","236189687.46189","127929786.343414","70058970.5604057","48012325.7604106","26778712.6749827","24106464.174953","35560310.1323191","38575202.2784061","27988818.5676788","25440801.6099666","",
"Bahrain","BHR","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","5619.231572757","93922957.6518162","105002270.05599","160389282.617764","681136293.252159","553503900.0825","626496133.020405","808333888.517277","786001637.707497","1848707967.84761","2052574304.47892","1979342616.37823","1158535374.96975","1057206086.69744","1230981282.30742","1093933308.38206","730748524.482579","1034613586.98567","863504536.124872","1213222670.17104","1621129089.51975","995130684.164099","1042746308.58913","1000969406.41699","879066479.472708","925783679.522429","1168322058.74316","1100050698.63963","708430860.643586","1030528664.66858","1801510564.58977","1494317533.01703","1524393416.56251","1816124207.99363","2344549011.9479","3495065862.34192","4156024073.51266","4538571495.44118","6036748411.38884","3732838848.28506","4825686094.11828","7401137412.32216","6955394571.27454","7697105495.92004","7194835949.23147","3612394869.44096","2707033478.07649","3454663706.28382","4716388457.99333","4289243336.95632","2910183208.68298","",
"Bahamas, The","BHS","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bosnia and Herzegovina","BIH","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5226060.75742324","4358582.05297426","2394703.12696203","200393.927667529","28290.2905798149","9319808.4876411","139442.120732062","183564.395372933","458775.875483154","80765.9957857312","1006622.98597007","3347931.78307386","1210905.56246846","1427567.17741175","13896321.0076376","9230058.55740655","10614140.3785819","17162045.374973","61032895.4479984","18523563.4046821","33118339.1965594","47046804.5180171","20006027.6612959","9950475.00612856","6502542.62570042","4126224.19737425","5162166.42205337","7070883.96084714","8435521.40128453","5654912.15258132","4781614.17671487","",
"Belarus","BLR","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","49770.1055288285","256573.410970151","839077.111610506","3675952.19915077","43941884.9095964","54667691.4598138","77408672.9010132","103103193.246699","127142459.808593","350180062.580652","486657303.475393","372211406.644004","205795081.139059","292152090.564861","301499569.067425","316281733.431835","121306064.739363","181526995.327496","124045284.150153","184506045.205188","171042349.465034","82236362.1370145","83172633.3239373","81564981.0181884","74496482.0439286","79081323.7601198","105119328.924476","81602058.9846895","21293477.6626304","73457578.8886365","171976471.247879","133114090.897421","137356041.916234","159728953.098127","210305529.686988","299008053.8876","362367353.448751","387193461.535385","537483128.748126","286517499.64598","396038347.312704","597476913.034998","567817985.94324","512968321.54108","455649474.396121","196195359.153732","154207888.153505","237524936.662033","389876779.940207","353464881.539768","241955372.527122","",
"Belize","BLZ","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22679.8129925552","31779159.8323266","45199227.8411993","73393198.4322113","42004553.723682","62637473.8262892","88703678.7915992","60861718.8316431","42699841.2385186","29965537.4024109","11311593.6898148","8296475.2271363","6944538.16737976","8411824.53327372","6280556.22876746","5425675.29684923","",
"Bermuda","BMU","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bolivia","BOL","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","5257698.13043245","7595308.04542979","7245907.5480302","12221726.4616226","61479372.212747","60865264.5128818","66045023.1177923","46993486.0370662","61775090.581599","160286923.93868","210458929.352047","147458304.804471","102291790.220025","112041309.90016","103927755.820586","95272209.3355866","43830208.0731092","66079351.3766986","52368759.4463686","78001145.042932","111367247.126824","78708512.3267084","79228193.9816684","79753300.4186487","81336213.024563","102565001.18839","144049294.841665","116970884.215284","77923236.939058","114834498.288884","202142443.849944","146757380.259222","153344850.661695","170797948.194564","404203278.061534","672136360.618398","804807160.955133","860071162.889591","862628857.246891","508182760.870209","636469856.976825","1082951824.9786","1581347465.11505","1892527545.99002","1646637978.77353","845111621.200976","562295989.265756","706826227.669955","1055594556.38502","737401922.572931","511040593.758574","",
