Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Argentina,14.904301546759,15.0771515955406,15.2495426957383,15.421160233713,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,16.4208266190179,16.580892611147
Australia,2.86785858401781,2.90798641031983,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19736584148247,3.24578498235834,3.29435141874306,3.33531231068042
Austria,101.350024236549,101.692232186137,102.156943771207,102.760821619001,103.567086766844,104.734597673291,105.873339796413,106.61131846825,107.131858943286,107.609306834707,108.057004362579
Belarus,46.7409685463919,46.6297521068454,46.5593029044007,46.5393725235082,46.5506003261518,46.611337189252,46.6499448243246,46.5987595325832,46.5010592176569,46.4107506220284,46.211212927382
Belgium,359.827807133421,364.539762219287,366.807529722589,368.540521796565,370.180217965654,372.33143989432,374.221334214003,375.66571994716,377.379590488771,379.424702774108,381.063540290621
Brazil,23.4924866058716,23.711651396124,23.9261016206955,24.1347676636189,24.3426946665167,24.5495056316357,24.7494751224555,24.9463349501205,25.1451389902538,25.3385176606278,25.5076253807665
Canada,3.79282222363503,3.83012473244929,3.87193949310642,3.91306695934121,3.9526049038602,3.98221511356196,4.02756394169263,4.07616632034255,4.1341488959455,4.19394931064213,4.24257678524224
Chile,22.8694420683979,23.0972883480469,23.323503225147,23.5496589252379,23.7879580166018,24.03410209648,24.3215880419404,24.7044875002017,25.1521790588704,25.6068131566631,25.9576117773008
China,141.936072304132,142.713812806516,143.685196418276,144.645432953933,145.5600507997,146.408882513774,147.25030254277,148.144225437905,148.838644027707,149.367573167744,149.723552558882
Colombia,40.3930671473637,40.8372230734565,41.2640081117621,41.6745651194232,42.0711554754394,42.4693357368184,42.9256016223524,43.5796944569626,44.4136647138351,45.2342550698513,45.9041568273997
Czechia,135.626181535673,135.90687556649,136.097177262722,136.159958559959,136.30337995338,136.589288952208,136.851858567543,137.21587877218,137.675534257221,138.226810266108,138.575928842168
Denmark,138.692075,139.2643,139.7893,140.3733,141.086875,142.087075,143.20025,144.1245,144.8409,145.36055,145.7851
"Egypt, Arab Rep.",87.6512260786579,89.607769350545,91.6574172484806,93.8047013913306,96.0292571198955,98.1704746597016,100.240122557637,102.254644633081,104.214942990607,106.101432517957,107.956335325732
Estonia,31.4101203113942,31.3149091766926,31.2030195800896,30.3196917414309,30.2402806533241,30.26011042098,30.2689210950081,30.816,30.9234385964912,31.0385497076023,31.0999298245614
Finland,17.6484106614018,17.7309947678436,17.8155615518773,17.8978314521702,17.9720030274112,18.0301108880919,18.0820078312658,18.1238944459068,18.1479501184522,18.1673609054717,18.1928768835954
France,118.764941366835,119.339599347648,119.918547292793,120.539576701604,121.105322368265,121.536702115031,121.857823021165,122.211970625889,122.650880182337,123.070294051578,123.404699419421
Germany,234.606908225034,230.304633348634,230.750625466231,231.155712565925,232.108053883634,234.152986871524,235.712929356538,236.588722557747,237.294012250272,237.822954291766,238.017318755545
Greece,86.278828549263,86.1512723041117,85.6866640806827,85.067579519007,84.5028161365399,83.947889837083,83.5994647013189,83.4342823894492,83.2651823118697,83.1775174553918,82.999216446858
India,417.266848065546,422.987158910127,428.65986196644,434.258174889597,439.678092890128,444.931708030768,450.235719883358,455.468934040542,460.44931739983,465.194639427685,469.659566660725
Indonesia,129.967352127994,131.609691832679,133.273056091576,134.899256944936,136.47252624341,137.996989644313,139.466062394042,140.876791127014,142.244548790185,143.584633764026,144.796388212316
Ireland,66.1947307301495,66.4840179997097,66.7663376397155,67.1188271156917,67.6112643344462,68.2531136594571,69.027943097692,69.7835389751778,70.6534475250399,71.6263608651473,72.3672811728843
Israel,352.292051756007,358.863216266174,365.549907578558,372.435304990758,379.653419593346,387.250462107209,394.916820702403,402.647874306839,410.480591497227,418.391866913124,425.836414048059
Italy,200.452515572268,200.797546987333,201.339509262203,203.687120838096,205.564558126323,205.366538391305,205.017949533001,204.710937447163,204.322225904409,201.980545589195,200.999100491348
Japan,351.358024691358,350.707818930041,350.148148148148,349.643347050754,349.179698216735,348.809327846365,348.631001371742,348.345679012346,347.903978052126,347.415637860082,346.395061728395
Kazakhstan,6.04580953439271,6.13297847909027,6.2199837018928,6.31016446271808,6.40378004963514,6.49805756195133,6.59112308775049,6.68140015557284,6.76980849724043,6.85767789013594,6.94731488683928
"Korea, Rep.",509.815967078189,513.804280275749,515.875583187751,517.612269825303,520.852499230217,523.525547744882,525.370072521002,526.734806686494,528.969011484824,530.377274590164,531.109006147541
Lebanon,488.347996089932,493.162854349951,506.191300097752,555.117399804497,613.327663734115,625.507331378299,611.790713587488,597.189833822092,581.704692082111,565.191300097752,553.560410557185
Malaysia,87.4074904885101,88.8270674174403,90.2760980063917,91.7206117790291,93.1561680109572,94.5634850098919,95.9562258408157,97.3240176533252,98.6129082331456,99.8448333586973,101.05004717699
Mexico,57.8885264538697,58.7208935415006,59.5467522312817,60.3362668792922,61.0899904832943,61.8070922606034,62.5114951516243,63.1905439954731,63.7947791867075,64.3459507703387,64.8156084261426
Mongolia,1.73539662093186,1.7620385739675,1.79312603023069,1.82703318161355,1.86406649867507,1.90382964798196,1.94544517232048,1.98813245405988,2.03177450064376,2.07571898811886,2.1151336184565
Netherlands,492.599881411207,495.049644128114,496.884994068802,498.795844464233,500.593885425942,503.116216216216,505.800831600832,508.8,511.779744579745,515.143272943273,518.013068013068
