"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bangladesh","BGD","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","701299793.652708","691270529.191947","502283505.497998","621435522.341589","910594783.54149","1512817822.90285","805381068.792048","748302238.929201","1034421069.70836","1236528741.19363","1421990401.97567","1576717482.90262","1409923470.16045","1350537260.27758","1444162882.90428","1693279624.46963","1634794833.63163","1841153451.75047","2050150319.95173","2214762324.32682","2444352193.41295","2381284591.18068","2467508982.01635","2577589333.87471","2626099425.14137","2937193003.2111","3612608121.30119","3729237743.12611","3862645508.22691","3954951973.38853","4077268582.1897","4168075392.96404","4177426297.42212","4570487596.95818","4876779043.47352","5181999285.95794","5933000937.83511","6519296184.22291","7397863710.23698","8253245515.93815","9239314985.23445","10300792438.2451","10525152685.4287","12004979349.2106","14062753101.408","15877000991.2031","18102351214.3485","20700653169.7659","22622282851.2054","2502300486.80578","3307702738.18576","",
"Bulgaria","BGR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","2687579680.02165","2687262449.60389","2633917562.72221","2256197946.40881","2417394438.35649","2347705621.77028","2792684922.65647","3839282730.77832","3096357184.60299","3098044682.61145","2955235779.05646","1546064049.47951","1353295750.31819","1468219472.8991","1015475146.77124","1152771589.09069","810919589.778136","694909682.809885","1515412253.94024","1617107568.5232","1692249182.01776","1805742724.63156","2180932783.93336","3043477155.09024","3654402356.2526","4282040799.51985","4855383295.62232","6038321342.5895","6701987770.40986","7362381547.03401","7732012015.77578","8269031000.58039","7562671829.91984","7650323376.35639","8422315955.28774","7312148869.06691","7715069181.12228","8361732268.36606","9550242648.90326","9802906290.64253","9854521231.24136","",
"Bahrain","BHR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","158598173.04221","224708717.74574","310722693.331438","334682189.90957","367219042.401248","693586035.415574","449831968.7049","463900679.188054","402873116.462009","421413694.954282","409029952.361474","470581231.686449","486087158.675992","513637565.111863","563121561.892843","587792917.145038","591476982.201591","590263259.70243","624651434.708973","671641302.313564","834090882.983559","862222590.353552","855015329.494949","928858168.805948","993411228.180541","1022530585.53695","1132691443.23991","1269254672.42578","1280566963.48665","1302343212.5222","1457055557.52563","1658158465.06311","1585433128.01366","1659091925.98336","1750331845.908","1996736075.30204","2077182892.82373","2380405931.8188","2780652250.50316","3056803903.04603","3114733525.07327","",
"Bahamas, The","BHS","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","27773867.5247633","29548154.5578549","32664229.9542621","33393413.6069327","33627542.147118","41082030.6572203","40072727.5942997","45803903.7569776","44619012.7298943","56684196.8621055","59915504.9573488","81361464.0300366","92170576.9058777","100554904.181583","107985102.817733","118319315.25397","141730677.926708","146117023.228703","156086033.653187","161991225.327179","181475840.376006","163092059.767409","167214180.230691","177420886.668721","209583794.403225","209030664.544003","185289269.521643","350486846.188519","376499583.423454","470230124.783222","532819427.461412","539317842.253852","575394166.184742","591371545.631782","629144027.334974","649826317.32001","712305183.613324","718067660.801285","747909633.447116","723488227.051139","741557648.656466","730082082.301368","719447603.34439","746794612.040706","853916867.51362","1097005520.32673","1027059189.20093","907646870.440454","900878932.905407","842422347.945565","562510744.829699","",
"Bosnia and Herzegovina","BIH","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157066424.065354","167853340.220645","137647165.483864","189582613.428988","260231226.840231","323422729.273866","454921678.465486","505782813.105886","618200232.701307","861122224.968144","1098052328.22938","1161107698.22784","1330384630.88902","2001219329.09531","2262918919.65996","2298681470.24372","2395473512.59404","2832435563.38637","2925097442.20477","3063591093.20371","3314315219.14387","2844463193.04234","2837173490.17165","2858452206.60631","3228927767.41658","3252534786.37485","3166744519.1493","",
"Belarus","BLR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2875339823.61729","","","","2207822651.61483","1840273980.9653","2047899070.69564","2013617015.32817","2130601546.34447","1727234013.54256","1621373244.00941","1548525060.59767","1830996961.12889","2247565536.31795","2996414230.97759","3834431088.26285","4718780573.55935","5840723447.96286","7919199372.43438","6458371153.07673","7580796521.2797","8303178002.97257","8905514941.32479","10393273412.1716","10604873611.6632","7591160496.80604","6386431004.77827","7486579533.93536","8342638459.3345","9120302747.12141","9217406901.36385","",
"Belize","BLZ","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","4011019.6413212","4487768.18976873","5842148.88476534","6959368.1963384","9351736.68972232","10452565.9824905","8477929.39747663","11430285.5282919","11796628.2515948","13162761.5418684","11014494.5819055","12041805.376083","13204767.5687291","14166450.905454","15499423.845264","15552082.9891941","15753478.6201342","19142196.883689","21496465.8632843","23197079.959826","25856404.4235294","28960029.8958087","31573810.4231166","33793111.1446237","28313537.1570847","31783451.8867683","29768031.1012998","30067674.4759406","29811572.9976422","40656900.1040685","121062976.890312","127287062.748129","135871618.642579","144297241.949398","154424363.651606","164216128.378802","179378272.882056","192134947.981035","214863652.088501","208951437.363789","220818002.105968","240404492.3","245706896.2","251865555.35","260235242.15","257763623.725143","272662993.25","291250871.928355","300842469.5","310988473.278433","284946889.282896","",
"Bermuda","BMU","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","7246615.68095628","8255849.90784574","9236837.74556395","10605555.5108371","12327646.2717537","15865833.2731732","17946395.8109564","20903850.5300791","22279782.8696966","24269904.4300251","34611872.8842105","41793290.9134547","44102213.6950826","49998164.4615087","55381333.993429","67719609.8840054","76954440.8624939","85315535.5304013","93389098.4695689","99032387.9171654","104558638.808068","107133413.964734","110190707.159553","119147482.637073","122477889.728989","154139881.542638","206422380.37637","224401956.25764","234110528.674908","257647079.494516","261730036.260646","312802898.818414","240810023.699822","306706288.974203","348061291.160287","295749815.259285","297704542.383728","304590201.691876","313503923.076487","331882010.574741","354253957.991038","360350298.883469","339315500.600643","342238201.7","336476184.359746","366514431.545316","361499829.108044","370399469.7","361432553.029913","361568000","247228512.853243","",
"Bolivia","BOL","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","63615302.4534172","71735261.4486681","85301084.775974","79577686.1418961","113454902.312778","143708614.190398","167850469.285953","221677976.810753","286169920.730942","358394432.732935","389044934.317858","491197900.092214","481540973.996121","453226123.164998","457449510.529948","347570019.553802","255182123.298294","264231787.578311","334885519.358251","320082460.400489","303538830.749884","319526116.296116","342612335.480673","351989387.773619","352998379.566427","355760904.838777","365456622.497555","438313247.385711","541049996.643","621728199.619418","693504346.431993","687404995.17701","663172310.765849","715452771.9239","808763291.6522","884252245.197075","1055340972.14868","1176096975.26391","1341824251.05798","1471632646.91954","1643823087.4326","1947894319.70957","2221888156.63297","2414884682.44272","2723354065.62207","2972696672.50629","3334613113.79022","3654652181.21261","4259250808.01647","4530582191.2405","4204556453.04609","",
"Brazil","BRA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","3679041994.75954","4274772439.91964","5298474007.14709","7847190034.43274","10497939237.0747","12933973644.8364","15569139472.3953","17623928316.6174","20480780967.5596","23005431322.7043","26469774220.1737","28604241144.3657","30635265584.9001","20795253211.5318","20678513080.1108","25014876344.492","31005804043.3423","32830600786.5122","35785536978.5523","38741085619.5184","43215525324.1109","36835758280.8979","33041122461.9398","37569061956.3872","56129121188.3681","76351283092.663","82181460193.3955","86365824148.9243","83761971803.1533","58140126607.1699","67371207416.0075","57399008027.9221","51867801637.5415","57382321073.1319","73954342584.4382","94737636491.9031","115497705228.127","147786918494.131","180420779971.73","174626192513.189","241913760950.064","282866330404.096","261838628636.17","259659262038.505","257154327284.215","187275238939.17","185258988710.571","210769606648.319","195808153284.951","191185544630.421","159254464680.676","",
