,Unnamed: 0.1,Unnamed: 0,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0,1,Aruba,0.25889318985344845,0.21564395605751907,0.17894923919286235,0.24799041576514827,0.23484596456185558,0.23180250027959592,0.23717655015594608,0.2020716938768423,0.19834090981210573,0.23165281959573986,0.22771496543872943,0.2364252901530881,0.20982149773272638,0.22177647182988655,0.23137562359834538,0.24053524810113558,0.24441171792833322,0.24319427637244304,0.2504870268558968
1,2,Andorra,0.21315785134969212,0.24346138138993864,0.23298847465710534,0.23013387151758555,0.22427251191589165,0.2230032469570105,0.22241440309953459,0.21554614942277206,0.2124109510722886,0.21643496174333623,0.2144181229993065,0.21335045475500297,0.21379368227673373,0.23119088249231762,0.23486841304793976,0.23627245879153105,0.2355676329389845,0.2662385416437232,0.268537164141791
2,3,Afghanistan,-0.18703515462049328,-0.20204722626781124,-0.21099074335257864,-0.19001996445543431,-0.2039554316406127,-0.22180747156350644,-0.24735664613596228,-0.2492003630504871,-0.23704377372171434,-0.2299584138824274,-0.22228428734743857,-0.23154744192486354,-0.22159562160950513,-0.2363149423894821,-0.24549027170670484,-0.2574410151037561,-0.2540202562788639,-0.24406361521569112,-0.24861291110418887
3,4,Angola,-0.55709826060979,-0.35605892340958506,-0.375758283259978,-0.3128648693561265,-0.1906689611824402,-0.23562947609792123,-0.12787317252915284,-0.12285578450316817,-0.07994378821129629,-0.13050651570081592,-0.13760543460065508,-0.1382808479655905,-0.11778033536571242,-0.1770415169216154,-0.11165394008301369,-0.13446910229004883,-0.11864971413460793,-0.1267200822260844,-0.18188972506528203
4,5,Anguilla,0.2576506443247582,0.18735540675576684,0.14191652356776588,0.21420517491878227,0.19892462901682662,0.19549243675130845,0.20031278415080103,0.15641693113534016,0.24735248990845093,0.2792520901185679,0.26592669803657637,0.2762005013017157,0.20962977713333067,0.22493753965906862,0.2368340589924834,0.2501775239429484,0.23180368425568026,0.24409933065473738,0.2782145314616133
5,6,Albania,-0.21913496081383615,-0.22801245332282186,-0.3144827076352581,-0.37173845643904263,-0.37402707015591946,-0.15013468966263985,-0.0224500697954521,-0.03322548574754646,-0.14094019085520818,-0.20784419301000068,-0.1057194343640082,0.0676645353950681,0.35770813913469873,0.2547668504433689,0.2536742683783248,0.27857477695395605,0.2727164944166324,0.08182520663696242,0.0644425118065592
6,7,Netherlands Antilles (former),0.2563914691527015,0.21989607311094966,0.15542808529404745,0.1850095431169343,0.2504374109317314,0.24611643092516025,0.25218503755515337,0.19692207773884038,0.21758681069297417,0.27332663669801277,0.24441863380545256,0.15332797708362822,0.24543844972484055,0.2554569159999011,0.25299597624768644,0.2382532055313157,0.227940220947707,0.2222218597922219,0.22123378856344486
7,8,United Arab Emirates,0.2640380289092651,0.2802010541609183,0.21656538642792264,0.24661105257769889,0.26013523678164735,0.2747756942209681,0.1960739143176547,0.2589014593329609,0.22586171933512622,0.2569673245339828,0.2431849601665702,0.25207024661165134,0.21660790152768133,0.21397011832013682,0.1590943745777201,0.17427631184998735,0.198597534743501,0.1931414974389146,0.17479307516364298
8,9,Argentina,-0.6777275395077557,-0.31404758495691026,-0.5331915076973832,-0.036458949412628644,0.0017173587683073559,0.08535170199243128,-0.07658849795276375,-0.2049685888866058,-0.07400706915058718,0.13876121369439637,0.08992830985385121,0.05700281596163679,-0.0044700969868454975,0.012903893588399504,0.17858625803954248,0.14793430096734098,0.009505413101137415,-0.0798076370500774,-0.0691333439007621
9,10,Armenia,-0.17046774734610687,0.15792653600966297,-0.0775333073195342,-0.04420933234031338,-0.17395971112112354,0.10057143866859215,-0.004567211528142804,0.15185990612809236,0.047888101370316655,-0.04256558910143684,0.10316336468494008,0.07356635837449203,-0.1980266393545271,-0.1681674919572791,-0.4413667983854936,-0.4137139600326293,-0.296509758039872,-0.2755273484842473,-0.5070732689261365
10,11,American Samoa,0.18773938058051237,0.17992185230186702,0.16966239965814375,0.1718167909868599,0.16207889936604516,0.222846542679163,0.22665267427999705,0.2177339492259072,0.2116149146701929,0.2150323215862076,0.21940683627457447,0.21388015847195477,0.24880548024870283,0.2719835823951289,0.2747183642283023,0.2806185481724604,0.28013811426786456,0.2698728020046825,0.2702911815786141
11,12,Antigua and Barbuda,0.20375546017574983,0.22255615294777525,0.27884381087906107,0.2135125140650928,0.2056221045568608,0.20635465858328902,0.2092395784981031,0.1855624657591628,0.2326619844423464,0.24618180945902973,0.25086070983843123,0.2465096245510136,0.2531134598088808,0.2582998430198787,0.22587694909740824,0.1923113377040597,0.2161718877573616,0.24514496187411894,0.24183236378339365
12,13,Australia,0.28642911783696196,0.2114639686641358,0.2252738398727981,0.21473675679513,0.22503375981368226,0.22368719574661075,0.22990629700294374,0.20592603680188407,0.2140509655082452,0.22533320679402868,0.2403328996181573,0.24829804288758986,0.2485675193332331,0.21311659676926353,0.2523642176733469,0.21578506523931681,0.23831168273878375,0.21956222818779703,0.20489624463632083
13,14,Austria,0.2721303582538083,0.19264066816356729,0.21820188575016122,0.22106562078645325,0.21515842128597368,0.257204532286171,0.26818848536633544,0.23847211390229028,0.23081741632241126,0.23900230258519495,0.2684480653635409,0.27316068124988524,0.2544573384993123,0.22890124137523432,0.18215485611629403,0.20962786820777343,0.18069208678590046,0.18357846405387784,0.18278978153248374
