,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
36,Switzerland,1.733826637,1.683715343,1.636825681,1.550629139,1.495481372,1.645464301,1.562006712,1.549013495,1.620867133,1.61533618,1.651066184,1.619792342,1.800340295,1.736241698,1.908908963,1.881804347,1.79746151,1.663013697,1.594970226
37,Chile,1.318496346,1.333441377,1.367984176,1.312464714,1.423894644,1.485586524,1.502484918,1.427399278,1.415171146,1.440535307,1.536198139,1.48287189,1.484589577,1.328295946,1.371998668,1.333153367,1.307164192,1.171156168,0.962318957
38,China,-0.582765877,-0.392048836,-0.346228838,-0.183769479,-0.258387208,-0.23336342,-0.2183934,-0.298093945,-0.320954978,-0.25913626,-0.284332842,-0.331608176,-0.331334412,-0.335226595,-0.303584039,-0.164307103,-0.215496302,-0.288801491,-0.185245842
40,Cameroon,-1.02413702,-0.9727934,-0.720635176,-0.912781835,-0.842229605,-0.836638272,-0.818746328,-0.769573271,-0.753017664,-0.810016274,-0.931122065,-0.959768236,-0.898471713,-0.915610492,-0.799411178,-0.830922008,-0.796862423,-0.831786811,-0.81543833
43,Colombia,-0.023263086,-0.126518682,-0.086416334,-0.016363759,0.106225543,0.284262538,0.272389978,0.088281721,0.157253936,0.279601455,0.326594681,0.339824229,0.444412023,0.421045631,0.348109424,0.269794911,0.235878214,0.33172074,0.239718243
46,Costa Rica,0.4414334,0.623164058,0.546658218,0.594156504,0.382123381,0.450156897,0.56618762,0.518184364,0.586027026,0.596260905,0.743631065,0.747273743,0.656426251,0.677503824,0.536265492,0.445997119,0.486920178,0.559621096,0.492545217
49,Cyprus,1.193389654,1.181729555,1.219127893,1.220127702,1.276648402,1.33180058,1.367998362,1.360155106,1.42102325,1.231003046,1.124545097,0.910857201,1.094099283,1.057938099,1.049146056,1.028041244,0.871259332,1.010613084,1.004639149
51,Germany,1.510943174,1.501877904,1.469573021,1.515106559,1.568908811,1.616165519,1.488884568,1.516452789,1.570686102,1.548867702,1.529082894,1.544340372,1.697039127,1.718244433,1.813969851,1.781149268,1.761803269,1.721608162,1.587336659
52,Djibouti,-0.669195592,-0.730550408,-0.744668663,-0.845473588,-0.840129256,-0.780036867,-0.723590732,-0.660491347,-0.67632699,-0.589609206,-0.456313699,-0.543590784,-0.575449884,-0.731976092,-0.739352286,-0.674391866,-0.726572931,-0.802925527,-0.8415398
54,Denmark,1.711368322,1.73271966,1.748650074,1.649631262,1.803427815,1.92670846,1.873647332,1.878651261,1.873854399,1.898631096,1.799161315,1.800287366,1.681104422,1.729733348,1.572224855,1.61937356,1.635126829,1.563506484,1.79638803
55,Dominican Republic,-0.256923527,-0.390229702,-0.446592063,-0.392353922,-0.233389333,-0.223225877,-0.161350831,-0.163394451,-0.116028167,-0.173335299,-0.061866112,-0.021130007,0.033338461,0.030106442,0.000289518,-0.024819622,-0.016911564,-0.006670678,0.036738392
57,Ecuador,-0.729014635,-0.723995984,-0.699335694,-0.777636588,-1.098829389,-1.136937976,-1.127548575,-1.259179473,-1.12405169,-0.956343532,-0.943592429,-0.83761102,-0.920283794,-1.118197322,-0.946916282,-1.004210353,-0.870987535,-0.780544877,-0.853850186
58,"Egypt, Arab Rep.",-0.456903666,-0.574796617,-0.56948185,-0.453026265,-0.407716185,-0.317137003,-0.201634988,-0.177818,-0.147598043,-0.246938586,-0.385591775,-0.557433128,-0.687225044,-0.775073707,-0.881517708,-0.79504174,-0.789002001,-0.742943406,-0.556164801
60,Spain,1.329032183,1.304303527,1.306747794,1.30437541,1.176645756,1.215253234,1.254889965,1.187052488,1.15819037,1.060738206,0.947154939,0.932680726,0.74645406,0.803421438,1.005098581,0.940882087,0.947160602,1.048474908,0.768865943
61,Estonia,1.263140082,1.17419982,1.225506902,1.247087121,1.29370141,1.322783232,1.388366342,1.392692685,1.388202071,1.385317087,1.410284042,1.439240932,1.670609236,1.664242387,1.695028782,1.640106797,1.550559521,1.589628816,1.539809346
62,Ethiopia,-1.232779026,-1.155828953,-0.99161458,-1.11570704,-1.028316259,-0.982684672,-0.899132013,-0.931926727,-0.848106444,-0.994923115,-1.050038218,-1.135668755,-1.078414083,-1.0364573,-1.100014567,-1.015599608,-0.971507728,-0.897398233,-0.959099114
63,Finland,1.815653443,1.826323748,1.780430794,1.661587238,1.601819754,1.548881292,1.610931396,1.809459329,1.873101711,1.813329816,1.821589112,1.841672182,1.877657652,1.831471682,1.814362049,1.817978024,1.784577489,1.84962523,1.860526443
64,Fiji,0.14991577,-0.282602161,-0.727014661,-0.399358898,-0.383677423,-0.372163326,-0.700911939,-0.971093595,-0.564225972,-0.451289445,-0.587406158,-0.525646508,-0.256007999,-0.218076706,-0.218169883,0.078874923,0.052750777,0.048882902,-0.096341453
65,France,0.975888848,1.215464473,1.21646452,1.244961619,1.239821672,1.287566423,1.284252644,1.214702845,1.310160756,1.156042576,1.124174118,1.149894834,1.074068427,1.125261545,1.066853166,1.154984117,1.154914618,1.438735008,1.198949456
68,United Kingdom,1.708124042,1.647805929,1.726345778,1.613183498,1.839908719,1.868066311,1.785267949,1.581597805,1.730519772,1.649374008,1.637840033,1.761087894,1.819528937,1.840741992,1.757630944,1.712493777,1.776036501,1.624371767,1.485245943
69,Georgia,-0.736232042,-0.617242515,-0.437420189,-0.604643524,-0.128548279,0.29865846,0.475642592,0.508792341,0.586639822,0.651625037,0.664130926,0.725804985,0.760027528,0.765643656,0.86886698,0.957064092,1.03835392,1.033326149,1.011490703
70,Ghana,-0.508185565,-0.280945212,-0.380256206,-0.183413431,-0.107713647,-0.11200542,-0.111344561,0.037200317,0.053548459,0.08171653,0.098503292,0.06181078,-0.047670737,-0.090659901,-0.289217651,-0.17200318,-0.132535592,-0.169835433,-0.117155604
71,Guinea,-1.113725543,-0.970146477,-1.01313293,-1.037126303,-1.143164992,-1.187397957,-1.166003227,-1.123585939,-1.059894323,-1.00237,-1.019625306,-1.024412274,-1.069671392,-0.879648924,-0.878493071,-0.84972924,-0.793029249,-0.795880973,-0.86191231
72,"Gambia, The",-0.527075648,-0.474271208,-0.517802238,-0.614453137,-0.483886421,-0.485150635,-0.493136615,-0.412360966,-0.480537474,-0.351987541,-0.257835358,-0.377716362,-0.498851091,-0.561227441,-0.57076776,-0.495048761,-0.659789145,-0.701143265,-0.743719399
73,Guinea-Bissau,-0.881491482,-0.850086212,-1.188359499,-1.124477863,-0.980062366,-1.135290623,-1.197473884,-1.195079803,-1.123641849,-1.124466658,-1.228919864,-1.289142847,-1.212226987,-1.212238193,-1.235182405,-1.206177831,-1.22309804,-1.251477242,-1.266315937
75,Greece,0.946032047,0.987252712,0.836224496,0.958650231,0.85774231,0.894383371,0.881061792,0.834921479,0.642821491,0.492343783,0.521992683,0.628217578,0.326164484,0.405676454,0.144393101,0.23626326,0.412088543,0.527953088,0.550261974
78,Guatemala,-0.165764809,-0.349703223,-0.226334214,-0.500911415,-0.315376073,-0.305537134,-0.252038717,-0.216534749,-0.172244892,-0.211610183,-0.263000935,-0.287112713,-0.284290075,-0.307585031,-0.289470136,-0.354202002,-0.278795719,-0.319761753,-0.255781114
83,Honduras,-0.536085248,-0.5933339,-0.42958352,-0.625240624,-0.457659006,-0.282702386,-0.316503912,-0.310121268,-0.246572301,-0.152864039,-0.205009326,-0.197600991,-0.408311367,-0.399070054,-0.520941079,-0.43500188,-0.441733122,-0.482604355,-0.481727391
84,Croatia,0.294281095,0.466213048,0.531916022,0.475249559,0.365195125,0.411397368,0.413963556,0.472275615,0.489483297,0.442892551,0.353815705,0.369632989,0.276575357,0.252695084,0.248335615,0.311782539,0.499120563,0.56277436,0.373428524
86,Hungary,1.259091735,1.118963718,1.168114185,1.047473431,1.20098865,1.206072092,1.17410326,1.081859827,1.014453888,1.027545452,0.982062161,0.899946392,0.747946262,0.762045562,0.599686682,0.647817969,0.573088288,0.601590693,0.481639713
87,Indonesia,-0.742287338,-0.866097331,-0.735824227,-0.64694804,-0.39619559,-0.388591677,-0.346988946,-0.314694703,-0.380860597,-0.310188621,-0.221852913,-0.123265877,-0.00835875,-0.141089961,-0.02160693,0.041742001,-0.009807486,0.041040741,0.228816181
88,India,-0.381400049,-0.38163045,-0.37812984,-0.291889518,-0.283315152,-0.313716233,-0.413643241,-0.34953326,-0.410472035,-0.363154948,-0.480885625,-0.478094786,-0.475076437,-0.405677319,-0.300758511,-0.240820944,-0.212453842,-0.137945578,-0.114247777
89,Ireland,1.719497442,1.58466208,1.56711328,1.487961888,1.837045074,1.850816965,1.914259195,1.695926785,1.618432999,1.594802141,1.563885331,1.574061632,1.758731842,1.813976288,1.737876177,1.583136082,1.626639247,1.600419521,1.477955937
90,"Iran, Islamic Rep.",-1.316698909,-1.227163076,-1.272096038,-1.174625516,-1.416593909,-1.597211242,-1.607343316,-1.705812454,-1.709232807,-1.521202803,-1.426018596,-1.490508676,-1.457488894,-1.314355254,-1.234145045,-1.200613856,-1.378224254,-1.425855398,-1.467172861
92,Iceland,1.505573153,1.630003452,1.612708211,1.602320313,1.526693583,1.50993681,1.310835004,1.013762355,0.920679152,1.051945329,1.113124132,1.132940769,1.21289432,1.269204736,1.273493886,1.430084705,1.414281607,1.371400595,1.452088833
93,Israel,0.919349909,0.905544698,0.817563415,0.861688018,0.99716562,1.100586653,1.171262383,1.099005699,1.214825153,1.31119442,1.171133399,1.159380078,1.211220503,1.268068671,1.309297204,1.269721746,1.244971275,1.279374123,1.244817734
94,Italy,0.90430069,1.044891357,1.084582567,0.996279657,0.976830065,0.940306902,0.974892855,0.966553986,0.894350588,0.713232815,0.744578302,0.778938115,0.638065696,0.724648535,0.706917465,0.702070951,0.724453866,0.953209758,0.503073335
95,Jamaica,0.235489205,0.214300141,0.151437998,0.165574804,0.217925176,0.269617617,0.250679165,0.218495637,0.233887821,0.245246693,0.176540703,0.184492603,0.073607624,0.031761814,0.106488749,0.075947106,0.140407979,0.098426491,0.056574035
96,Jordan,0.024381734,0.190872625,0.294872522,0.078226343,0.325835556,0.31518212,0.336663455,0.283120602,0.22959055,0.310276181,0.230972111,0.16557698,0.099131204,0.112906821,0.078043476,0.094333388,0.043009054,0.046329577,0.267318606
98,Kazakhstan,-0.693716347,-0.403342277,-0.472706974,-0.281207561,-0.34330833,-0.350907624,-0.294380695,-0.268264323,-0.283094168,-0.235385776,-0.390580028,-0.375282854,-0.239125565,-0.074353531,-0.151735261,0.16787082,0.105743252,0.118897773,0.120286413
