"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Congo, Dem. Rep.","COD","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","51220664.1710215","37393845.190835","39695394.7972045","103590868.488977","134206249.660523","49041856.3951765","52940196.5147142","39691369.904326","39324629.271912","60212100.160343","80237111.8005354","59035931.3431959","43347204.4119798","58281503.4777271","47786663.0139109","42936612.0730033","33005211.7573074","57319272.0659402","110121725.503366","126059197.571099","86973156.2659321","15297170.5149515","5000257.52379405","1716197.07477033","4181022.61868651","3053946.05046755","4944818.15763396","1827528.4587998","1365857.58063065","1388546.97800488","1068927.43218809","651360.460637986","559416.439202509","9514016.15344092","11335233.2372036","36833542.5269939","195684007.152261","116435283.681355","313056973.675136","303966515.561296","639788429.44637","1357767128.95889","1367844780.32081","1803010501.46983","1813307899.53825","912633095.980805","638209346.915494","392811526.082538","2844076258.5806","500955368.387994","1884620150.04616","",
"Congo, Rep.","COG","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","81889.6573941536","223107.461141447","690779.791053823","2310483.10997474","1708629.19765221","1809904.19704315","1096244.1032904","670263.992284886","1060834.04575903","2649989.31375567","2384147.30337985","1108960.47529654","411859.50640153","182873.631647264","67359.1858769674","182762.981637367","236021.083849771","640995.016284622","6043906.40798803","906117.758554158","1903593.85168608","4969851.26947109","1019399.52041581","579344.736257072","2806585.03847742","636514.349755904","1913206.07893666","6489449.96551634","13999.6250090463","9153.87880456439","15061.2159418425","13994.2099141173","25249.4570368532","9228.13323823718","139244.549233096","168205.343039266","390153.857371504","440801.57120355","553545.245751502","674791.86973107","1363843.73505886","2353681.56923515","2216136.69689542","1493470.22225599","1219857.76770599","920062.928839796","1182753.5636495","958571.368218243","0","0","0","",
"Colombia","COL","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","212317.879570827","306661.72223144","150667.205756938","164919.132801212","254376.794169831","387511.698019543","568173.138801093","605879.819547948","389442.362136243","3428806.80724863","35873383.6684448","20445688.7036636","17509538.829269","36347337.2013463","41948546.7842673","37788115.5982093","31458889.823505","47437504.9890219","148091780.657686","122790087.781512","69080498.0017774","88561762.8130079","69414816.0509706","35269126.9431906","128794523.688257","167035448.135181","140101141.953703","90133429.8296245","19489058.1166061","113902834.842746","291593139.78031","106088346.149195","173978166.62134","460521793.489706","782817445.105318","955948688.714217","1677396687.40006","1808110027.85305","742151323.282424","905614019.114728","1649579987.63997","1992832637.86668","1927363250.05863","991974951.103682","725424997.110736","377275040.825669","600801668.395222","504939712.885193","393478767.196692","501670775.962804","681147294.063331","",
"Comoros","COM","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Cabo Verde","CPV","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Costa Rica","CRI","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","163724.215767045","1204102.15714679","756707.863345427","602662.195812669","1118348.92231345","861032.712436156","237361.836037318","417912.591628235","168834.956294437","136088.086473785","30814.3709103711","22569.4862864952","181869.267873303","0","0","0","1734841.18411492","1801273.27766956","1045007.20593435","594762.13570557","178962.448850098","71360.3165806798","55063.7927684752","153485.15443492","243311.033434436","629241.883702378","2155381.52541884","9502855.20810398","16833307.9864207","1465799.53491526","1715076.37201566","4787229.09193148","10841684.8244302","8800921.0664332","1339693.14190529","916666.856552187","613995.464178826","963569.079638473","928725.011920059","0","0","0","",
"Caribbean small states","CSS","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","8998668.57266149","8680030.47139801","9285433.61304098","9656507.61571874","9952754.12728934","12681625.4881351","15555627.5182378","14382786.4662037","6077695.40567369","12711138.45588","16006377.1656534","11050650.5354865","2384713.57727622","2361638.13465543","3137141.97688092","4790895.0854631","497766.754708339","1121888.87839503","73939439.1956721","74127287.9865002","25368411.18636","29138736.1113619","21658769.0274235","9403047.70234606","3441438.9712265","11037843.9673135","32965011.167282","19397992.5245049","5805178.7822744","12804466.3396713","71273320.7120547","29451701.8429801","43281266.1721339","94386017.7603323","171743099.694936","158091084.126134","329867780.909259","1145293344.4443","176629473.107434","107626516.150894","219277396.476084","198442938.168635","73504756.6718945","10650612.5505196","37937223.994997","24822514.6710365","5239799.92086294","18844274.3674955","88049347.1634283","73582136.4071931","81092042.5064191","",
"Curacao","CUW","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Cayman Islands","CYM","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Cyprus","CYP","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","10190113.1616984","6373649.80845472","5962953.94497045","10350492.1431835","9864318.1123715","3127978.93552354","4051772.15095905","1927653.64587632","1535004.86502435","693716.862188629","761017.931211332","0","205838.53154384","404865.14863129","295362.216541707","281979.92064392","89068.8243458013","32053.9679541438","221139.364036438","612571.36093426","367614.366548224","72241.1197017051","72423.0823507301","44405.4311671528","0","0","392690.527661548","964071.21907391","421822.875595412","576412.479230363","948081.822953723","422300.318840657","557858.879095043","492944.73131785","741398.709233644","0","0","628091.093019088","468001.607844664","2503310.47893927","4946712.74485517","8608124.99381906","7347577.61801209","4703287.02775891","3538403.40083868","1798120.80512297","0","722472.474336169","763563.229253612","580738.114374684","916421.929209335","",
"Czechia","CZE","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","3298533.74020295","1826594.7621791","1668207.35365245","3134303.95885133","9044938.47562948","3380744.9101113","3785131.44844398","3511983.9602842","2693463.31048025","5708645.98301407","4334572.95865517","2041370.05653524","1750085.18917197","2059735.60713726","1368719.68198836","1474609.05639456","771929.810996945","1666806.33361548","11215733.3859785","10285206.2236687","4005328.2858001","1384370.66725073","1693104.58755085","1508902.89795025","2585032.97467242","1139462.63288072","1422019.54800253","703963.315544278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Germany","DEU","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","12902319.4435267","11434620.4515428","14097801.0014512","51621778.9355735","27114536.9239856","8976936.8469374","11135393.644772","11270399.09823","10136603.2193242","23202974.2271716","40097794.0715202","24495154.3151558","13114909.5688372","18737778.5136241","6801426.23402377","6975741.37051591","2909685.2595169","5438369.40337237","8022295.0599447","6731866.47966105","4570901.19104235","4859709.92707937","2270759.38725936","26564.9516881097","49085.7569933798","83349.1794796588","68542.3113482692","61489.1789201817","285569.342697134","215728.146628261","627268.353156133","364221.101024257","258969.606448935","176556.258928051","330275.00314541","748675.863115544","1479841.20833042","2844451.35784675","4252169.04026236","813874.515227128","3463268.31848306","5967169.86093507","4699374.47562549","4566953.42143823","2710419.00803691","0","0","0","0","1133445565.07558","1184567183.52845","",
"Djibouti","DJI","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Dominica","DMA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Denmark","DNK","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","42117.6993172324","6995.03292370426","44097.7416118909","54896.1207112416","70674.7099001806","10018.8804092241","40091.8259622595","77728.4955134845","74565.801388702","171297.315748884","1961809.70935438","0","0","0","0","0","0","0","0","16817960.665562","6546949.91286184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5667737.78859384","5664535.57447264","10866336.2717647","14471339.1905634","12665723.7190114","0","2341142.89033135","7075036.69459269","1570437.38611063","0","0","0","0","0","0","0","",
"Dominican Republic","DOM","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","566033.761357938","740178.340547521","6491423.1479346","11291868.7196394","12668612.0615975","13852701.088625","14501878.1626787","14378900.3101219","5941414.8694017","21951838.422495","44993200.602323","29760918.7499939","14267384.7291099","23167215.0137815","19169566.2625875","17166101.0105743","9554106.5787837","17769823.6293271","67197286.7920035","61991124.7039528","28359575.9251974","27927841.3468311","17927523.9680349","6286050.60368827","93558407.0431871","152300581.675063","84771127.7905664","65729408.1046676","2694353.46131429","27105400.6054345","55614887.7052051","0","1595292.44020233","83703429.5042398","201357285.412605","193271378.361003","450206165.098495","833310137.794261","57217366.1992006","25207142.4156311","35598708.146127","91827983.2612062","158866105.305143","451066034.30996","479666143.293939","243096604.846619","701609544.550986","592153533.822812","532265056.705963","597035131.534669","676911165.905484","",
"Algeria","DZA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","1438835.87836712","1521872.69450566","1877694.73314747","5196620.74239367","7141959.35047548","4410290.63441941","4164595.28206328","4151973.06756141","2590013.38984375","3284991.17566136","4459804.43581451","4077929.47864322","6283821.70646554","5017233.76551608","5670572.93778494","4872910.64284021","3056926.90860433","2475911.9297871","9209897.93669517","10618946.8238795","5374638.29004389","2806219.94893809","3400717.87531186","2088520.36272161","4231408.46326498","2567470.09083072","3717288.50022714","1536872.48313192","3025210.60894496","1786084.94417122","1649387.21009281","1390372.97538682","1021767.59192847","689354.716873295","3510207.55983018","9307149.54692821","14991575.0627168","18530455.868862","35662602.1159228","17576045.8996862","26023305.8428847","29405618.0590323","29861066.1266842","17496417.3261879","8810257.37535465","4832687.64791054","4702724.1811789","5772557.11876042","4527131.88131732","3967854.54036945","5320192.20268806","",
"East Asia & Pacific (excluding high income)","EAP","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","105503.604930601","97178.8958727177","113727.6217946","194092.694881763","144429.286493584","41010.7103685474","87896.7933253711","199929.134921438","114973.470411316","533840.478128311","795280.00365781","258513.648187975","50823.3454273083","23734.2525719416","6778040.69461845","4336026.9516602","5737332.02539571","10520708.2210956","7141021.96244582","1211633.72487859","919095.417649994","8875220.27221717","583426.863018531","313780.317052392","4916227.34685122","32241931.6288211","25595458.4606452","6525767.6564154","2894502.98439716","2288037.3974739","4199094.36882568","1722169.64408331","16408471.0103152","23751186.5882214","21712057.0572789","26962063.6459806","40217048.9989011","25866692.5365401","7901239.44234377","61666437.2055577","73608603.9861006","115097140.428363","123761523.484422","120118384.808111","69771579.4357509","49148681.6302336","63702099.1523964","67982670.8725484","0","0","0","",
"Egypt, Arab Rep.","EGY","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","168044.837243553","184404.21910367","152878.069209621","186725.022758691","4229138.35492602","5560393.70141047","2314172.74133966","5397558.56893216","1142711.77412274","1216442.71334308","2505626.81007944","3185242.09442087","3128532.89737409","2468324.23816276","1783845.19876128","2402763.47428825","1712850.17002061","1597410.09647799","1389329.36804085","1960705.85052057","2633106.67120982","1756618.42971343","2306197.84204075","1476468.18182343","3011392.27988401","1472235.37497109","3222696.66295501","1491378.46528452","4589641.21015729","3086284.35259372","1538932.33691401","2750440.32852912","1663337.88972087","1353628.45214807","1056901.76486489","4329073.95969634","16523737.8462274","56407264.7107074","813207382.70003","836266186.585844","182356758.138895","580037515.968819","912566324.502545","313197432.237772","183914729.534093","130855660.57398","254440194.707743","280242790.093976","15595551.501362","0","0","",
"Euro area","EMU","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","267382.756442732","62173.836867652","266375.591472009","1047632.29492201","802178.513018351","488817.128163738","397616.100864643","149738.046081055","0","0","28719.188279326","42051.3357598164","117046.157211451","132240.471361065","166063.573725451","202437.560919321","454614.578352954","387872777.988856","336652320.358803","121275366.171527","184266251.828956","44297753.1651939","0","29623289.655757","94074282.2912698","29797678.2911422","41574374.6967075","",
"Spain","ESP","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","13595813.7270924","11440859.1416244","11743762.8859126","53958419.334082","76849702.6065864","14639658.5061275","19876986.786883","14492690.7824066","10401292.7550942","39347831.7818996","58832577.863976","18397743.2703908","10090499.8307201","9834185.08228693","12968832.5899096","3704724.20799816","4155573.6171249","11107202.8536592","446021222.902732","434763573.950097","124268008.666667","32412897.8593038","47219096.1656473","22836647.7128131","53832198.9908194","46569662.4409944","28280846.2408487","33454019.114869","13271117.1092242","16149162.5426832","25856276.7100937","9696010.88923293","12946760.4543137","8151017.24886008","10661880.970921","20711595.8416218","78209056.9076692","164766638.295839","41030868.871201","5479557.3505631","102915075.676661","171247874.162964","240236476.44819","161037521.944482","146562444.994006","86633141.1704796","82752742.0886325","174131043.106648","235290790.688114","130526147.189253","116780741.918377","",
"Estonia","EST","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Ethiopia","ETH","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","62633.7745499495","9076.54819325802","0","0","0","146607.141230851","702581.853917103","584825.987882266","382293.907677784","659452.185715381","741174.477793738","754064.971643366","936648.630896482","1033276.70289633","1009796.08689597","337528.865061424","358721.685828844","1656617.0898237","906857.813361903","1308160.41446847","8398560.93954735","4742072.30346498","6795295.70081656","5135452.4260883","3499906.25226157","4491003.30052444","7798471.00992679","7280725.62863347","13388552.2916199","4904777.39491241","3009338.00744446","6151170.06979467","15776854.9399874","19347541.1222942","19350460.3427752","27061298.2117826","61820986.9035767","171651044.514367","182411219.570914","125739168.303373","97807047.0852123","55594496.6746726","67824859.602423","70295233.6693378","24296820.3248778","21355766.7350089","9357441.51014404","",
"European Union","EUU","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","21637475.2814263","13399672.7263197","15570064.9945667","43269308.8058021","55392240.0984872","18498855.2910505","24568073.9449651","20437321.2376396","13483612.7735951","28358223.8279391","35873676.7777747","18179145.1496283","11612811.9820665","14230711.5104125","7705006.98256443","7772444.83884539","4460281.48805888","7539919.51611065","27973702.05031","77102433.5887828","30672974.0685858","39749377.3633157","26426922.3377088","10842424.0886714","13045575.0073601","15361867.7304419","13128690.5268945","24789834.6724211","13644425.0430537","19278175.3427142","16886852.9647385","199029.582835202","10546352.8260414","15688643.5115552","39420349.3688095","56832370.3253649","146051971.584865","166192538.378635","66189196.5721278","52014660.1480965","191544326.49226","277069464.355865","344096010.569344","187339347.811584","130818080.12299","59664204.0649398","57296333.8914012","162474795.346994","166952306.772135","114027419.930031","128958631.66861","",
"Fiji","FJI","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","357682.896793995","1084679.6858155","943545.009414965","265738.986980047","364585.937657964","382891.355403857","1044304.91176305","2418239.48058144","2014850.69084603","2313951.67258898","2666296.55449635","2660032.64306942","2789303.42109214","5231241.61814135","7298198.42691445","7552169.70116449","4319120.74505802","4339012.4137096","2037249.45746095","1154087.54814942","995434.839210429","9080476.54194287","8686708.7301103","8455951.29539756","7125667.41764011","5586772.11380252","5643629.52155801","5853518.1115863","5082735.84545707","9211531.27051773","7477455.50224703","9744293.5626518","10575627.9340876","11045863.1138777","5257244.61871257","6196598.77771036","10028814.5562982","25410685.444115","29535941.9757506","29432555.1795958","13449027.7153019","10909111.361376","9898357.41764227","13028423.5704696","13062558.8278792","14441433.2586038","13679529.8005073","15225439.5011596","",
"France","FRA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","3152405.474384","2404001.83868282","2731824.98570609","6065359.7213674","11854099.3836213","3791668.0236719","5255170.50945958","6940327.05805899","6401029.93680683","13366439.4050908","38038020.3191773","6176949.45695242","4896333.90027951","6496663.59817398","4879271.91538431","4037599.34280043","3459578.26193401","4714361.74984469","9406452.68963797","10839211.3280684","6039898.95400237","3550413.02639479","5790759.28640233","3352154.56099959","24347848.4316546","17570377.2776716","16857524.7476188","6359251.55217585","2972483.46822978","5009215.63677","3849159.71218249","3653645.65041192","7169659.53684485","4876129.36047061","2474958.87121064","3753069.8292225","7839850.76467297","9306652.70091059","15215143.8580967","20134796.3828499","24241961.3725318","2583086.31153034","1916898.0897004","1078719.86474023","796421.942107493","24879.5025488653","27501.7089050666","47209.7160214233","93608.9302695021","0","0","",
"Faroe Islands","FRO","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Micronesia, Fed. Sts.","FSM","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Gabon","GAB","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","29016.0547404868","1914.69857216876","0","0","0","17734.7348263127","41328.3443480649","25756.5849585454","17423.5829236524","25771.6946141643","45903.5552712134","41071.0768868936","62916.8094426672","125343.052606398","191417.390098413","36697.7692214434","33841.6684744193","66264.6835929479","28543.1865716426","46347.5789005658","246814.852100983","73765.5691650108","190268.279622864","119827.223275394","97997.3750633239","64077.1516319507","105428.511592898","97959.4693988211","176746.199257973","64596.9326676603","261083.529812054","420513.357598164","1170461.57211451","1322404.71361065","1660635.73725451","2024375.60919321","0","0","9839646.93421566","11310547.8165521","8229973.73945638","7980012.4694705","8042724.23281657","6390475.78812162","695187.992128119","762705.954821747","3585913.58886532","",
"United Kingdom","GBR","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","240748.378611848","174912.148317763","315975.000363328","1238388.29674073","4601699.22354418","477382.448287782","1490323.97385124","6579883.8550797","5381370.76040546","6755783.00459893","14075575.0452974","6572829.6976601","4346504.05344679","5129930.77593403","4867294.80272775","3448747.4110515","89681.6631275727","312225.65121277","3203095.17115627","6586559.53835065","1939926.96472287","205020.387304619","44548.1855816049","31781.4363666639","70797.9806351587","55324.4376948774","140068.303626579","105326.329594142","45966.753381179","25007.5493153873","28759.4436167496","21599.6572161929","13903.6655443968","101.681489886584","35746.2117881352","33112.9549903098","82050.6788032714","714077.970419161","1595146.19576915","2363930.65563201","2975311.79529849","4869988.57608502","2444304.31524283","680515.970865454","0","0","1677.8683043874","13167.031979401","47667.7100279333","857359.872516","1209280.61383295","",
"Georgia","GEO","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2817285.925578","903071.568846876","681881.347363671","3690771.550704","2701993.06340969","2400668.19860495","1065489.79992345","3583044.92187648","4370627.4869644","3090865.563307","6668102.50503906","5866947.04410959","10871019.2198076","11478924.3539339","28741335.5560987","35321063.714463","34749429.8188924","33249401.7623785","90687932.7985951","175274690.801148","103169184.9914","74527537.6928694","42587842.0505532","43092549.4286751","55402534.573596","43949183.1470407","46887764.6388574","68588789.80128","83037268.8165294","",
"Ghana","GHA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","155593.153895493","148118.819530513","155287.009396651","147837.621061917","7903748.82424583","1001657.981588","272963.283453861","357811.80665208","423630.78841411","22397430.292379","97936664.804539","55597011.3851032","34326678.5959311","40055585.8089106","28948622.967096","21117712.6235312","23782280.9436757","40675221.5170397","38148722.8882954","26397734.403484","28990888.0675811","82721487.2967021","72013214.3893746","111945121.715975","162593363.047017","57500257.5600547","136444435.217717","92274013.9066366","97429496.2678615","76750607.7075656","113945028.664256","106643708.750101","138619399.290835","70660272.2404798","61497575.8503112","132876354.016808","324256307.86096","354711560.540943","400768709.659334","530074216.200133","917932131.309225","1539220714.78835","1329197543.46159","1424736535.16011","1486692847.63952","1012348097.64737","929549662.569355","809823710.024095","1031388112.10154","1079563495.07867","1373364903.62282","",
"Gibraltar","GIB","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guinea","GIN","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","2133508.99509492","1404220.95771323","1328889.31530818","1900257.71301607","8592555.92821248","8594286.8016644","13878264.2604887","16434175.5374716","19110882.8239308","18710271.6041595","19789483.7003208","21082437.8167701","23551608.6595353","23535347.1596466","26530690.0118502","24026356.0211661","22419817.9219366","18975306.0484049","20684785.7996101","26379244.7624794","23774226.6797425","27246549.6538457","24111558.3766272","18539888.4737791","16271409.2830342","12485270.4543295","14801705.2773773","23034278.6368074","28850188.9861519","34936873.6087972","24956763.9396132","19834347.5492265","36428807.3534164","32531206.8772582","7867297.06436372","32414163.7648357","40791024.414813","67554498.1234999","127825693.222521","131073142.988468","283809327.615488","210846987.712639","200972805.452812","136702917.918795","173373173.075362","104636995.002258","190375201.303687","218634377.455293","149525724.282321","0","0","",
"Gambia, The","GMB","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guinea-Bissau","GNB","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Equatorial Guinea","GNQ","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","699981.250452313","457693.940228219","753060.797092126","699710.495705865","1262472.85184266","461406.661911859","130541.764906027","280342.238398776","780307.714743008","881603.1424071","1107090.491503","1349583.73946214","1818458.31341182","3138242.09231353","2954848.92919389","1991293.62967466","1626477.02360798","0","0","0","0","0","0","",
"Greece","GRC","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","4304059.90503968","4788790.67895521","5365089.71661304","10437597.1160685","16876832.7028349","8254774.25515364","14420347.4705522","10557344.976667","6292388.82326328","10560630.9327297","12809729.6888146","6190145.34223108","4862893.98774309","3202943.02228623","3121593.7700345","2838803.89787619","2037914.45119233","2837701.76127219","102397321.191609","76207684.1064822","14878244.7645515","56379629.2563104","33089768.0194117","12319160.0612016","6669789.88331501","4425516.92675417","4095774.00895801","4242803.82361248","2410690.5815758","4265859.87499956","7108909.52814529","2639128.83539847","3695973.26591541","3726398.68093371","24415809.3603812","31891198.9456294","149024440.890424","351799845.456483","26979795.0194209","14398738.218479","44009404.96211","74840494.9637456","65998000.9167644","61749572.0524735","48246717.5751178","16678222.4661016","38990538.1215209","40721574.1636681","47471134.3626942","28210415.2987826","26595315.6804897","",
"Grenada","GRD","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
