,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
115,Uzbekistan,94.61926344,107.2672038,111.7205283,119.9768728,144.6001704,148.198565,167.860628,146.5030092,179.2512849,209.322587,192.1818078,189.6297395,183.6460001,173.8409068,170.3393043,179.2253205,191.7014528,185.1927224,188.1366844,162.2744238
41,Ghana,134.5750585,129.1369081,120.4767436,118.6029368,122.0921327,131.7800743,149.2249115,164.5359684,182.906683,185.3346326,181.2249793,172.9553978,175.4945347,170.8422715,175.8518012,175.5785136,188.7972035,192.3031157,189.7145631,161.1278121
3,Australia,105.8724344,105.8018847,116.048584,130.9702366,145.3567283,152.3644109,174.4629064,162.8983843,178.7263134,200.2885825,181.8145129,176.8117884,164.9852955,148.1965091,147.9984555,172.4928872,175.7199208,192.9905599,194.4375285,159.3809433
53,"Iran, Islamic Rep.",91.17254935,96.78859852,111.1701075,139.9513202,157.0806506,158.3536729,182.9599876,131.3484986,155.4468566,183.5027321,187.4775507,191.1483493,188.2180795,144.4437734,127.6315582,149.4188257,173.3019787,164.851342,137.4614975,151.1435752
97,Russian Federation,93.34055908,100.8435702,114.6561412,138.200621,157.3767838,164.6040213,197.9657292,131.9102272,159.6671482,194.4982951,203.0938004,189.6202605,182.089517,138.4996916,112.904266,127.7385849,149.6990629,151.4072472,123.4757334,149.031119
89,Panama,98.01556023,98.45660185,106.4806529,115.1590299,123.3352403,134.6821263,155.557967,142.5379447,154.1546288,180.4503124,184.8061569,180.2139127,176.609953,162.1443795,156.3729839,169.8856847,157.1950512,153.920191,170.4707981,148.4446934
98,Rwanda,91.11407733,92.0990252,96.98466269,118.3068351,131.2709412,137.8773873,169.5314538,156.2342886,183.3281127,168.6445068,153.3396294,154.7378144,154.7637845,154.3954958,162.5106066,171.0749535,164.2049316,165.4751333,178.7583639,147.6132634
75,Mali,103.6005066,122.0510139,114.2230745,99.91534671,111.9086105,115.0210652,119.628991,137.3549836,162.7840068,178.8726603,174.4047577,157.4405175,145.9780952,148.5981406,166.2290382,162.8615148,153.780442,166.3087045,207.543485,144.6581555
6,Burundi,83.6502394,85.42855171,89.08954804,107.5344515,119.6695202,119.6443083,131.7928346,137.3413484,166.9580074,181.272274,176.2062485,154.2469445,152.657074,159.0660715,172.0227684,179.4453404,162.7661397,168.5808926,191.6609814,144.1596602
80,Mauritania,98.61965615,94.36115388,96.87808221,126.7412742,136.4258129,132.7437433,155.8663951,142.9250345,179.6435029,173.574672,156.8980778,163.9011948,146.4325422,132.9522807,138.8555031,149.0831468,143.2551731,163.7262566,176.478477,142.5979989
