,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
75,Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1179.353011,1327.427224,1411.702398,1522.319242,1707.503938,1882.086858,2010.213456,2034.18905,1907.077272,2178.03525,2465.644819,2716.190092,3177.645701,4173.173047,5297.607817,6255.544641,6739.690713,7069.105738,7628.815714,9332.245264,11223.93756,10926.81797,10938.12206,10497.48,10833.86629,11398.10595,14951.04679,18571.05993,22047.79332,23973.23948,28364.64508,25484.73929,22319.05946,17608.81239,20301.33309,26271.59981,25783.45049,24691.87281,26009.26949,26186.19001,24345.91482,24967.79252,26997.75299,32927.68029,37772.17811,39054.85044,41222.602,48476.39273,53772.79424,47481.48454,46505.30318,51148.93164,47708.06128,49892.22336,50327.24029,42801.90812,43814.02651,46412.13648,49987.62616,48629.85823,49170.75215,53654.7503
76,Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,279.5344978,282.2151739,287.3693519,293.2920888,307.6195843,313.6068528,312.2243759,328.7815707,329.9602101,352.4158291,416.7253857,460.5006091,577.9158724,764.4108494,986.3920475,1188.370141,1184.016576,1200.644659,1351.409101,1621.578012,1865.654578,1870.435506,1763.930434,1619.25982,1657.841359,1568.638648,1737.311948,1560.60218,1452.146118,1530.581668,1713.189885,1763.235775,1947.492324,2073.085231,2308.746006,2487.040289,2672.43577,2597.884268,2031.042392,2351.752279,2015.881172,1964.132793,2157.076596,2680.225507,3124.607389,3406.568258,3483.597185,3793.097385,3928.921739,3184.689123,3469.165917,4160.684021,4359.77535,4586.897921,5305.190923,5105.262627,5368.42324,5825.129207,6073.336388,5968.300559,4864.117047,4646.612723
77,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1333.881573,1430.434624,1585.735311,1758.856659,1928.999402,2060.299715,2209.000173,2363.669669,2553.975843,2767.615431,2870.15751,3180.33744,3865.9254,4984.196684,5345.896035,6717.439489,6899.069578,7566.662559,9299.747373,11213.02362,12738.52005,11116.86106,10501.60913,9998.975219,9430.069648,9778.085305,13566.66077,16340.72597,17727.51083,17747.5816,21865.55525,21675.70609,23814.22737,22380.3319,23496.36768,26889.42506,26870.28524,24226.88469,24971.57449,24678.39106,22416.42542,22449.33969,24288.27002,29627.92426,33797.16244,34768.1759,36470.21284,41557.62356,45515.96175,41737.76355,40676.06479,43846.46608,40870.85236,42602.71797,43068.54872,36652.92231,37062.53357,38781.04949,41557.85486,40494.89829,39055.28293,43658.97898
81,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1397.594803,1472.385714,1525.775853,1613.456884,1748.288118,1873.567774,1986.747159,2058.781882,1951.758596,2100.667869,2347.544318,2649.801514,3030.432514,3426.276221,3665.862798,4299.745618,4138.167788,4681.439932,5976.938169,7804.762081,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23202.46158,24440.32814,26781.36217,28297.866,28786.95928,28290.9725,27886.79859,30079.66004,34479.39293,40390.78583,42131.6994,44536.61972,50435.37029,47429.93634,38821.17958,39693.19387,42150.69814,42485.58607,43449.09172,47447.58893,45071.07432,41146.07736,40621.33448,43306.3083,42747.08046,40318.55757,46510.28278
82,Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.640122,1314.67067,757.2235485,550.0155426,519.8575812,578.3446099,689.0594414,807.0322858,851.5259582,673.5434387,749.908535,801.9904139,853.5164537,1010.00798,1305.047486,1642.760938,1996.057129,2635.353882,3324.735879,2822.66743,3233.295943,4021.743306,4421.818242,4623.745725,4739.188338,4014.185944,4062.169888,4357.000936,4722.042423,4696.150586,4255.742993,5023.27438
83,Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,176.0956484,183.2206632,189.85256,206.565574,226.576967,262.3011189,265.1048736,212.608052,198.0137881,227.3562324,249.949864,265.3573479,225.5289099,255.8309182,291.8052289,275.2348892,263.1318545,294.6219343,328.0840926,349.1091855,374.6427352,345.7344997,320.6994116,312.4795216,330.6939586,329.9535551,409.9436735,354.6156384,354.2772226,348.8977084,381.2508376,416.3573876,394.9070373,358.4707604,319.5004587,370.731368,388.6449688,377.233058,399.7374075,402.5363179,253.3891282,263.1719784,297.0533431,357.8331205,405.4226482,477.6058413,884.9413127,1047.220763,1178.927868,1043.980468,1258.94923,1501.08385,1536.591848,2282.349905,1942.9051,1711.290666,1900.405937,1998.73798,2180.04157,2167.911589,2176.579459,2363.299296
85,Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,351.7991601,350.733088,398.9001464,396.3434877,419.6867849,455.7405329,480.756264,465.377727,465.8552261,494.5820719,503.5676678,482.4421848,448.9653141,423.4038109,359.2866735,335.0142986,343.9345856,392.8798343,405.6960507,321.3386362,452.2761597,657.9934744,712.0994167,670.2612588,667.2816043,644.5025446,707.9676808,757.6922692,774.569037,756.4255941,720.4732536,843.4642789,944.4172662,1043.899882,1073.659337,1189.175999
86,"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,93.71928467,96.25290262,82.46133649,87.93060878,98.91010126,102.3826354,105.5413939,130.1983243,161.0302393,187.9276077,177.5447599,211.8224289,255.3394238,297.9398588,335.4931892,294.4950175,281.2174542,268.2962412,215.0087681,263.7101957,208.8305804,238.7954769,277.5425241,284.195857,304.7073786,637.0940341,633.6815802,646.269564,619.0420726,632.7688433,663.1670734,610.1970555,619.5930395,583.404256,544.6220259,464.6383922,379.8628947,310.9571556,596.6289487,618.9605283,615.974477,725.0932469,857.8563071,772.1238036,796.630521,705.4779743,686.5582854,647.3853005,561.6491232,611.6713342,640.6766789,632.0011462,683.3243631,722.8747931,704.029916,772.1523951
87,Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,133.0716892,132.1108915,147.164743,148.1661021,158.4014281,165.2212817,160.3194349,153.9955199,154.4284713,144.2772197,133.0834491,183.1240758,192.7764398,187.5041992,156.2596909,159.824654,142.4591233,187.2413443,174.3840611,222.4319992,250.5898464,258.7400731,221.2460248,224.1574222,216.2411595,227.3200154,237.0847195,231.0229389,174.3624702,186.0352265,301.4955612,312.2535637,324.9699124,362.9061756,394.9958221,425.4718586,418.902099,480.4386207,583.2683601,543.5624962,542.2840598,683.5345133,598.5726713,616.1599585,605.1225831,585.9570106,642.6664064,718.2457991,781.6443091,730.6114487,710.2581385,795.1185693
89,Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,520.3227443,590.7800548,617.0577577,695.2286244,783.705881,899.2812389,997.4304675,1068.114556,1154.438531,1324.058989,1494.387984,1652.325956,1899.675784,2502.814745,2828.748559,3153.235776,3390.544976,3886.374451,4694.633782,5705.949371,5893.661893,5380.26762,5579.234615,5019.878771,4852.565667,4813.711205,5656.505332,6564.884427,7598.028005,7846.678122,9600.185235,10188.36978,11176.45842,10401.98301,11091.28385,12959.32429,13749.11511,13427.83251,13472.13761,13249.66332,12072.92936,12549.03689,14177.57216,18518.37884,21995.47794,22560.14729,24821.93675,28863.97329,32127.98319,29828.75602,26716.64883,25483.88256,21912.99829,21787.78776,21616.71001,18083.87791,17923.96681,18582.08934,19756.99046,19144.28439,17658.9473,20192.5963
92,Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,252.7561712,253.22729,261.1791338,280.0966364,279.9304645,278.8281385,283.1927246,287.9680471,310.6617452,322.4375294,349.0249756,355.0903711,367.1188811,438.5448512,527.4176968,594.6518036,696.2220153,854.6366434,925.1257445,1027.083696,1143.440402,1217.26402,1200.249234,1212.716559,1234.702641,1233.080944,892.2929065,850.2185121,915.3980653,955.1134609,845.3069621,1011.754966,1093.962908,1164.374025,1293.470198,1424.682543,1487.607658,1649.001602,1755.849582,1619.510736,1664.298958,1550.360366,1682.994501,1737.879287,1859.098363,2068.500129,2251.087963,2490.749127,2802.461962,2651.817123,2852.547327,3228.045741,3355.036919,3522.773706,3779.642336,3994.636913,4173.301666,4454.04815,4485.731255,4647.693347,4604.576679,5025.542291
97,Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,161.4775594,166.4541985,176.0216519,180.8874864,195.7599341,211.6319564,222.2448528,234.7794718,246.5895687,247.2809463,259.8146512,254.9258047,271.6489328,299.5028908,329.8221384,347.8119872,404.2204303,485.1615113,872.3721296,967.6596884,1050.336302,1038.031037,1062.469765,1081.90693,1153.309541,1202.93756,1257.389759,1332.517655,1235.365479,1105.556187,974.2294838,894.5102094,924.9596767,896.2836897,821.2161476,919.9379933,872.5818384,933.7557079,1009.162705,990.297834,1079.607485,1118.942702,1119.421413,1142.810823,1201.249154,1289.825991,1409.580345,1559.886044,1713.414358,1762.34916,1874.271704,2053.964255,2107.350831,2064.548406,2164.420219,2257.222712,2295.538079,2403.304451,2457.688921,2519.370194,2354.119614,2771.717461
99,Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4901.206434,5267.571461,5298.803758,5677.704886,5236.21928,4880.568982,5409.652194,6295.715208,8138.428109,9760.13086,10634.23578,11810.053,14069.34801,16461.28913,14708.88091,14124.81084,14812.86947,13443.13523,13871.3299,13784.47836,11952.31118,12552.25538,13655.81594,15244.43105,15331.88305,14198.75396,17685.32528
101,Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.258323,3735.10582,3873.987723,4173.373024,4494.707624,4525.039103,4596.182622,4744.212264,4793.478522,4624.281657,5276.033189,6655.333009,8419.430871,10301.70339,11223.3993,11489.56087,13940.90928,15772.33008,13077.30547,13217.5046,14234.47158,12984.83657,13715.07036,14294.25842,12717.0386,13104.69955,14621.2396,16425.1013,16782.95246,16120.98905,18728.12189
106,Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.33819588,64.83917991,74.3422146,79.41345543,78.86575674,90.51205917,130.4897437,201.6676706,232.1706348,277.0507928,332.2820539,364.2857906,355.2359511,489.1601963,563.7833647,580.8105956,510.4349866,522.7171467,514.4376638,472.7226388,440.3723783,479.8107166,527.8114773,582.6789678,629.1606798,678.977737,824.079149,907.4717857,1020.146681,1129.09271,1054.347358,459.1918631,663.5232299,770.8653516,739.0039465,888.9013897,1052.413199,1136.755211,1249.397689,1572.797934,1840.329927,2144.389544,2239.095265,3094.44309,3613.800902,3668.21207,3602.885517,3476.624853,3322.581688,3558.818852,3839.785069,3902.661668,4151.227543,3894.272202,4332.709281
109,India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,83.03510182,85.96970419,90.27686893,101.315165,115.4876084,119.0824759,89.75758261,96.04632985,99.51683612,107.1821431,111.9683182,118.1597985,122.6124534,143.456125,163.2316156,157.929385,161.1372361,186.4201346,206.0737493,224.5754377,267.3905787,271.4250853,275.2654283,292.6448175,278.0961873,297.9996627,312.0598439,342.0719237,355.7375989,347.4623845,368.7497594,303.850438,317.5591355,301.5011949,346.2273931,373.6282803,399.5775035,414.8988696,412.509511,440.9614546,442.0347789,449.9111249,468.8444283,543.8437989,624.1050944,710.5093449,802.013742,1022.731629,993.5037725,1096.63498,1350.634322,1449.601789,1434.018198,1438.05748,1559.864518,1590.173918,1714.280355,1957.968841,1974.377788,2047.232704,1910.421473,2256.590409
111,Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1486.514527,1703.932183,2080.465147,2424.269047,2516.927686,2973.400123,2919.583087,3427.073436,4399.986805,5429.962001,6372.437775,5986.154109,6160.638293,5915.241772,5692.027386,6011.735546,8112.171363,9581.913086,10715.87028,11175.8166,14031.30257,14087.20744,15714.38475,14657.06155,15902.92968,19158.45648,20835.89771,22551.11391,24294.85477,26338.10775,26334.56721,28282.40988,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09062,48663.60044,52183.13293,49054.69743,51546.35476,55643.05943,62053.98444,62895.91112,69970.94891,79250.38785,80927.07467,85420.19086,100172.0793
112,"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,196.3239271,201.3748733,207.6335339,211.9011178,224.6411171,251.2390399,267.3341026,289.108985,320.8586441,352.4526346,385.812266,469.0835121,569.6634544,874.1135953,1448.763707,1575.806074,2011.027287,2311.01543,2166.890348,2429.561772,2449.653401,2482.920485,2963.49806,3551.494647,3556.485029,3812.10637,4274.80524,2651.484868,2361.417198,2246.19174,2237.052261,,,1066.741938,1197.642146,1585.977937,1954.660752,1823.274514,1737.700033,1765.783643,1672.022877,1902.947639,1910.477134,2259.51632,2751.793042,3226.613971,3736.177793,4838.003556,5623.911681,5602.556282,6458.573936,8201.581709,8329.002044,6280.681858,5757.543337,4990.936798,5497.243227,5758.59072,3873.99534,3277.875596,2746.42045,4091.209187
114,Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.982269,1418.12587,1562.23073,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2576.353444,3252.099178,4014.84273,5437.342525,7040.554044,6454.177152,7583.275298,9957.254434,11236.73574,12640.64081,14821.81509,15137.25384,13711.73627,11671.80923,11959.54001,12361.18704,16406.04795,22453.18823,24451.97332,22434.34677,25384.91502,26802.98952,27124.27454,23579.79536,24018.6314,26633.59138,27614.87703,27919.1855,31030.0536,32381.62524,32096.37226,28897.44394,32409.21615,39476.69785,47334.93065,56794.85016,57492.93425,69495.72674,56943.37045,41301.27322,43237.07295,47714.59223,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74461.48,68853.71522,59200.17794,68727.63666
115,Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392539,,,,,,,,,,,,,,,,,,,,,,,,,,18916.67362,20116.98187,20366.58291,20106.63075,19742.52039,21630.74761,20909.43036,19035.10241,19627.17549,20557.07863,21223.93559,22494.64209,25633.64322,30173.36159,28317.04084,31266.60532,34354.71612,33156.22832,36941.84236,38259.6811,36206.52222,37690.47395,41114.78171,42406.84543,44452.23256,44846.7916,52170.71186
116,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2106.863959,2305.609751,2671.137314,3205.25204,3621.145822,4106.993868,4033.099354,4603.599701,5610.498099,6990.285807,8456.918974,7622.833328,7556.523437,7832.575387,7739.715284,7990.686566,11315.01518,14234.72864,15744.66126,16386.66221,20825.78422,21956.52977,23243.47453,18738.7639,19337.6309,20664.55227,23081.60468,21829.34582,22318.1373,22005.05454,20137.59122,20500.9544,22376.2979,27526.32246,31317.20079,32055.09208,33529.7266,37870.74751,40944.91242,37226.75719,36035.645,38649.63948,35051.52127,35560.08141,35565.72138,30242.38614,30960.73151,32406.72032,34622.16967,33673.75096,31911.03579,35657.49756
117,Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,425.6454265,449.6030299,461.890046,485.1845719,520.4853296,556.4701523,620.0453444,641.1472301,598.1006359,649.3393172,755.6252335,816.4097388,978.9849313,979.745005,1202.653452,1427.996532,1461.458827,1581.417439,1271.073443,1150.976037,1254.671851,1374.957556,1497.328744,1620.979621,1048.351309,916.3157331,1189.429885,1406.953274,1625.74427,1856.001946,1919.802037,1702.498179,1452.188387,2212.251978,2194.91341,2621.183238,2919.144486,3287.743691,3410.42776,3423.010104,3447.303896,3502.209311,3683.896533,3557.198989,3819.284231,4200.389966,4435.56861,4738.447175,5056.258245,4452.121812,4835.793638,5259.929487,5365.242293,5143.721312,4991.565519,5077.550622,5022.704717,5273.150744,5594.493935,5626.171177,4897.265897,5183.581305
118,Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,548.5562344,561.1321653,499.1433938,410.6316952,476.6438418,410.6892446,414.4919019,462.5649005,533.9442529,655.2115836,722.4707891,878.3084285,1045.45211,1257.752856,1530.219324,1763.889809,1900.753501,1945.326614,1956.591757,1888.526697,1814.98543,2222.873392,2240.8216,1988.269159,1274.918756,1195.247447,1184.888485,1373.449448,1375.450254,1457.703132,1509.040549,1503.143967,1530.703844,1633.280882,1646.192662,1673.358125,1738.342156,1816.406493,1889.437839,2062.69597,2216.945182,2478.291944,2643.168439,3415.965057,3618.892627,3914.701234,4152.493982,4386.461816,4477.618326,4255.89431,4064.253016,4003.404749,4073.116404,4146.407296,4205.563654,4042.76935,4103.258966
120,Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463243,1514.923094,1515.737659,1429.078177,1316.183629,1288.188519,1350.30567,1445.503237,1468.669291,1130.117844,1229.001247,1490.92709,1658.030785,2068.123979,2874.288483,3771.278957,5291.575305,6771.414797,8458.017154,7165.223175,9070.488253,11634.0012,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9121.637138,10373.78979
121,Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,102.0798676,98.53525047,103.7966526,106.5388112,110.3920208,105.9676526,118.7969599,120.826516,127.5024628,132.1049575,139.7572735,149.4640262,171.0050917,196.6237324,224.9283287,238.7464767,246.3818155,308.3125595,351.5335179,399.1130806,448.8329942,408.3466562,369.3870535,330.9007648,330.1540534,315.3908884,359.0680107,381.705998,386.3559486,369.9833632,370.100147,340.8060421,332.9502514,226.5212832,273.5216728,336.5655656,436.1954516,462.4048675,483.7086323,430.3673639,411.8215792,408.3606087,401.092584,441.3914117,462.6182158,522.7769025,699.4000778,840.1916319,915.9989157,1049.121794,1093.638961,1099.315094,1289.780822,1376.828869,1489.919111,1496.652856,1562.076142,1675.973916,1845.78294,1970.105143,1936.424589,2081.799855
122,Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1374.032105,1182.5217,1276.700365
126,"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2746373,93.83175915,106.1601111,146.3030553,123.6068369,108.7234389,133.4786046,161.1574773,198.431298,243.4268135,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.399956,2834.903848,3554.595206,4748.629608,5817.029181,6610.036508,7636.982429,8126.67039,8884.928319,10385.33617,12564.77813,13403.04959,12398.48003,8281.699982,10672.41793,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33436.92306,31902.4169,31721.29891,34997.78164
129,Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,482.7373753,632.5272839,461.7104922,274.584925,146.9857673,170.2733689,200.6191428,231.6961552,247.2661115,283.3862908,321.0529113,357.9017031,371.471748,339.1901695,243.9864436,272.3624326,318.7709228,320.4190111,313.6184405,355.6514836,410.251319,467.3795913,581.0102436,699.0413761,887.6397349,936.7903214,1127.835236,1363.72529,1566.009745,1815.440236,1984.50867,2125.459057,2309.049076,2439.463355,2553.361866,2598.505523,2593.355097,2535.623432
138,Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,142.7796219,142.8381424,138.536654,117.0719883,120.714348,152.8526755,153.8987913,159.5059914,150.8966192,160.9131876,183.9275304,185.8597435,196.4228877,216.9950075,264.7463142,275.6277195,256.2868068,287.5616366,188.0584813,227.5097653,267.6685772,289.1308598,307.6382435,328.6506383,378.936857,369.581896,390.3507114,401.4770959,413.4550704,408.4508669,463.6187388,513.2584475,547.0545344,576.7798839,647.5791564,714.2332315,756.6569905,817.0644817,850.8116039,838.8834628,869.696285,832.8035723,867.4914868,982.195697,1065.784437,1248.698185,1435.816813,1630.388906,2037.322103,2090.401826,2893.934899,3321.484532,3449.066903,3740.616792,3971.918675,4060.131785,4150.934408,4401.056075,4360.583634,4082.69462,3893.841515,4013.687657
141,Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,46.86571905,46.91749323,53.34545225,58.1347795,62.26088145,63.79635724,63.86150901,64.4894238,64.47564209,66.77404565,67.16160361,72.16116454,73.74474539,106.7085666,128.3394495,122.97564,117.5142691,149.3371762,200.2379316,211.9504088,306.5780782,299.9569839,234.3100356,252.6899794,211.7621969,166.1578592,192.1100332,237.0743462,271.3158137,280.3505242,331.5264587,384.9826335,447.1513646,443.1729261,459.6624855,518.0190969,483.9262666,505.9346311,467.5866086,457.7031438,443.9517409,412.9622962,388.3692081,580.9410468,761.1810388,850.7790615,910.6251528,848.0194746,885.6205584,866.4430473,1104.800538,1265.863867,1205.860003,1141.361038,1165.045935,1113.871328,986.2659867,1062.712512,1161.7271,1102.56487,989.8471707,1094.098185
143,Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.792582,2327.434857,2830.278071,3166.666533,3113.17906,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.35959,19595.14157,20339.52127,23723.34025
144,Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4298.033897,4435.398008,5486.720628,7447.213018,8966.728959,8701.304731,9490.690312,10486.33579,13034.38821,15204.33082,16531.1149,13837.12998,12590.9768,12374.03042,12126.9392,12481.96584,18149.86925,22443.43146,25219.35428,26618.06958,33465.47821,35747.3378,39570.86157,40066.72425,43933.23544,51032.34964,50444.35912,46641.64088,47445.38108,50872.44927,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116786.5117,112621.8213,117370.4969,133590.147
145,Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.576733,2431.709,2683.241368,2973.534843,3151.577018,3361.640869,3578.0019,4136.933297,5145.195232,6378.666521,7594.902384,9723.446902,14113.52913,16467.14369,12331.92855,11420.994,13338.96224,13847.33794,15007.49186,15742.39134,13786.4568,14331.75159,15695.11515,17865.03109,17945.22222,18207.13964,21148.16294
148,Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,172.5989838,167.1649628,191.2198181,208.0869598,213.7555542,219.4823456,208.522522,214.9804382,224.7490082,244.2861633,257.7291565,276.5058899,313.9982605,376.78125,452.0569153,516.6010742,537.8100586,604.3496704,705.1883545,825.6499023,1097.677734,874.7862549,847.3289795,758.4700317,675.0192871,666.7158203,846.90979,928.5009155,1076.092773,1081.961426,1219.430664,1282.572144,1317.329956,1217.429077,1348.539063,1455.950317,1585.718384,1416.900391,1491.139771,1464.148804,1348.049805,1350.712036,1426.95752,1737.063843,1964.080078,2026.025879,2200.966064,2501.222412,2889.220947,2863.59668,2835.217773,3041.145752,2907.449219,3117.515137,3430.549561,3139.243652,3132.94458,3288.502197,3492.67334,3498.573975,3258.121338,3795.380127
150,Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.586593,575.1454551,657.2921346,578.7346276,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.39403,1183.021031,1531.221862,2110.56199,1898.435485,2436.799359,2941.362119,3044.808478,3321.043917,3327.786775,2731.065584,2879.391291,3509.64734,4232.206888,4493.370303,4500.624464,5230.661733
151,Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,132.670284,134.2930941,138.3624777,138.459331,142.5361922,144.2038318,151.650046,156.8050469,164.526757,163.7733321,167.4550099,175.3548966,190.2671334,227.4263881,255.9429827,295.6988637,274.2665196,287.8449704,316.2872568,398.4641884,581.3281374,516.9081925,505.2246227,481.1514037,390.0081728,369.2611854,410.6360074,295.0182664,284.6004294,275.2632012,330.8435253,265.7937076,294.293461,312.0789333,262.1461137,276.7368132,344.4649614,288.4493715,288.6359287,271.9429822,285.4664563,325.4603092,310.9297034,359.5343751,277.5078315,311.7931318,330.5226649,427.8363216,522.8306321,455.4073814,459.375408,516.9025392,504.1737301,526.6880118,517.1361761,455.6380397,464.6161535,503.4980587,512.5439846,512.2796597,462.4042237,500.511032
152,Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,257.531377,263.9435643,274.5261071,322.4607433,593.8756649,668.0783366,719.3928469,691.40211,798.0418326,869.5835688,955.9336667,1052.753659,1191.267394,1311.467946,1411.625631,1545.223056,1707.021759,1889.026176,1972.623404,2118.721495,2209.988231,3028.046626,3069.039872,3539.801547,4060.534405,3789.232024,5010.163424,5746.644258,6743.130961,6719.330257,7158.061411,7409.335968,7447.432572,8222.563389,8872.124925,9434.331078,9640.324009,10062.98312,10823.63669,11118.55654,7282.358489,10366.29336
154,Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,359.5450597,378.2120277,392.9345914,424.189634,485.80005,511.020745,550.4698833,581.7294506,622.4250634,666.7433859,706.3131871,755.3324884,844.1744381,1000.937872,1264.35837,1499.355567,1472.658876,1314.019718,1598.465548,2039.646264,3029.887355,3812.580776,2612.759171,2166.461251,2507.312061,2607.380251,1765.184878,1902.438068,2302.027017,2759.445651,3196.918925,3756.889937,4272.785965,5778.938722,5976.523587,4002.174304,4487.291779,5370.217511,5555.737246,6230.695571,7232.878809,7613.176932,7650.89885,7120.38477,7525.465234,8321.853493,9125.422624,9719.920452,10119.83621,8104.907579,9399.970908,10341.52105,10376.05767,10865.6802,11076.09245,9753.380048,8875.062256,9434.386487,9857.028829,10145.17018,8655.000682,10045.6805
