,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
59,Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.5621918,-3.900000001,9.157127992,8.579599619,2.107111501,-1.891659501,0.262927257,1.238344989,0.035976399,0.956628066,3.816666666,3.580028897,8.640731556,15.07953492,13.14076737,14.50172574,7.765550239,12.85352751,3.477850342,9.173805134,16.75313569,7.514638907,7.646243066,5.628623294,20.15167811,45.33617555,7.638972666,13.55072378,43.86383235,40.65791612,50.46247924,47.07915741,4.259026389,5.250338807,8.260767986,12.53595946,5.39929385,8.296567548,4.831665586,6.470541868,7.724135662,8.883068488,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.329932201,5.796768092,3.694497079,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377,3.781031799,8.24300348
66,Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.676599126,3.985620506,2.870885315,5.939509059,4.034204538,3.069070662,5.453726928,3.818138157,4.31765613,6.326681449,5.129987488,8.38402539,7.881893607,13.01176205,23.32135427,15.36298569,10.67139375,13.01405518,11.65007264,10.26625623,13.04898406,16.38747454,16.25796959,48.43387471,31.23023908,27.98321603,23.03022611,29.50399725,58.21628654,75.6481901,48.519113,48.80382775,54.34083601,45.0,27.44252874,22.88613303,24.37308869,30.64298008,36.09843316,52.24235091,96.09411369,37.67802094,12.48401857,7.929410005,2.742181329,2.407769783,3.298748463,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.417335589,-0.224103246,0.266012515,-0.338872393,0.133251386
67,"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.332829047,0.693606755,-3.003076588,0.746645708,3.660982949,14.83900446,9.036440658,0.701897484,-1.675759425,3.409820282,3.762898596,3.140421714,2.102363346,5.112184039,10.02431775,9.669695482,10.31741589,12.73216279,11.07810038,9.904360512,20.81922493,10.31728422,14.82300885,16.07987388,17.03636638,12.10675606,23.86428982,19.69359331,17.66348615,21.26186709,16.75637471,19.74854482,13.63742417,12.08979229,8.154231286,15.7422305,7.187103697,4.625605788,3.872575464,3.079499126,2.683805353,2.269757205,2.73723855,4.507776363,11.27061933,4.869396969,7.644526445,9.318969058,18.31683168,11.76349544,11.26518827,10.06492599,7.111729433,9.469719811,10.07021547,10.37049034,13.81360621,29.50660839,14.40146578,9.152799593,5.04493289,5.214049405
70,Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.177771084,0.809252874,5.706477193,8.743697684,6.97924674,13.21413784,6.240367083,6.391631088,4.954366117,2.160347136,5.731144843,8.236887149,8.272287549,11.41670761,15.6803734,16.95328593,17.62488005,24.53806329,19.7736705,15.6602356,15.5619021,14.54934572,14.41500205,12.17407274,11.28027656,8.814455067,8.794939323,5.248018635,4.837270665,6.79143584,6.721819522,5.934213443,5.924531262,4.569071737,4.71841374,4.673803376,3.558845593,1.971073956,1.834329999,2.31034814,3.433515634,3.589834133,3.065656859,3.038888394,3.039248811,3.368814098,3.515575768,2.786797458,4.07534336,-0.287813084,1.799864577,3.196101888,2.446127824,1.408581092,-0.151114838,-0.50036571,-0.202598,1.956076334,1.674981369,0.699518994,-0.322753017,3.09313512
71,Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81194903,47.65469062,28.77661372,23.05034335,10.58187893,8.208333333,3.296110897,4.018489525,5.748279817,3.571912702,1.334991165,3.048111075,4.079714232,4.437620424,6.601326031,10.36235803,-0.078408311,2.97204512,4.981901315,3.933399873,2.78056659,-0.106175147,-0.492326007,0.148684908,3.417235495,3.436326884,2.277259312,-0.444531098,4.653166738
72,Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,-1.361867705,0.808678501,0.182612666,1.425688431,10.12195122,0.536224282,-6.081511972,8.913580247,8.592155974,6.550104384,28.53783982,16.65713959,14.30811446,16.03223594,4.482537806,6.135967187,5.890061077,-0.675378065,8.417273783,19.06468514,-9.808765071,-2.428672483,7.080715321,7.817301182,5.152481242,35.72259823,10.52744401,3.543065962,7.593876002,10.02217336,-8.484248689,2.395209581,0.894801694,7.941448641,0.662458109,-8.237844534,0.675089102,13.6740452,3.327370479,9.969971235,12.29947631,17.24040083,44.35668588,8.483644045,8.14926403,33.24995988,23.60041768,7.464021929,6.890019516,9.56889956,6.628133372,10.68711503,13.83303566,15.80963217,20.35634686,26.83952216
75,Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.418127254,1.691001915,4.383982782,4.996381886,10.27586074,4.940588068,3.873654019,5.377781834,9.191667995,2.205610935,2.740420431,6.475765431,6.662497835,10.75447188,16.9364,17.81139723,14.34269309,11.79334692,7.799350746,7.466961513,11.59461925,11.30575665,9.584927647,8.366292606,7.067656383,5.195621954,2.933579204,4.113028862,5.085928614,6.592909802,6.149565312,4.310212898,2.919323193,2.190653196,1.088556776,0.791239407,0.629194238,1.192558834,1.399473786,1.162231557,3.042100807,2.578440801,1.571220128,0.877440386,0.187120559,0.62387445,1.566663807,2.510665652,4.065953554,-9.17e-07,1.184135232,3.416807543,2.808336226,1.478286157,1.041196212,-0.20792884,0.356684501,0.754015047,1.083820984,1.02409393,0.290554556,2.194574323
76,Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,4.124178563,9.138193689,21.97850406,11.08531821,14.49846951,13.06488098,11.43243643,7.00630445,6.108071005,7.80675825,14.49287441,11.18066676,7.031556894,6.704183998,5.291217611,4.420972396,1.798842484,5.663774759,11.75832688,6.189354034,8.19137132,6.49734556,4.883022716,5.206589252,0.816666667,2.165647214,3.050161812,3.368140064,5.711681604,1.96867366,1.0921646,4.272670245,0.762032086,4.172747778,2.827485194,2.365764538,2.490836388,4.803706413,7.732278579,3.13103559,3.689012297,7.278117827,3.423375234,2.913541936,0.519306475,1.374885426,3.863225382,3.347578348,4.081476376,1.773101825,-2.595243259,0.155855722
77,France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.139935755,2.400461045,5.331280071,4.999152898,3.211191703,2.703104559,2.602000766,2.791777094,4.543204864,6.045962842,5.299641246,5.397518656,6.063003097,7.380601064,13.64931747,11.68592725,9.625495782,9.494554672,9.250558467,10.64673417,13.56257885,13.31440557,11.97847195,9.459548472,7.673802622,5.831099739,2.538525918,3.288898214,2.700815275,3.498302207,3.19428338,3.213407324,2.363760463,2.104462771,1.655515329,1.796481421,1.982883651,1.20394294,0.651126868,0.537141639,1.675959887,1.634780795,1.923412287,2.098472191,2.142089646,1.745869364,1.675124496,1.48799806,2.812861949,0.087620478,1.531122704,2.111597952,1.954195316,0.863715498,0.507758823,0.037514381,0.183334861,1.032282751,1.850815083,1.108254923,0.476498853,1.64233141
81,United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.003575704,3.44749623,4.196498882,2.01854356,3.281586947,4.773774554,3.909617792,2.482115605,4.697427988,5.44666363,6.366568417,9.444837423,7.071098395,9.196033167,16.04401119,24.20728767,16.55952256,15.84026675,8.263141039,13.42127998,17.96592427,11.87662651,8.598863833,4.609303273,4.960710978,6.07139434,3.427609404,4.148922321,4.155351716,5.760249092,8.063460909,7.461782957,4.591549296,2.558577969,2.219012605,2.697495183,2.851782364,2.201143135,1.820561637,1.752950801,1.182956242,1.532349603,1.520402459,1.376500385,1.390397567,2.08913649,2.455661664,2.386561508,3.521408563,1.961731736,2.492654725,3.856112447,2.573234797,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,2.292839903,1.738104601,0.989486704,2.518371096
82,Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7171522,39.3575,7.087617629,3.566807813,19.19267582,4.063962014,4.646044421,5.5878373,0.837734532,5.656326362,8.247090431,9.160965084,9.244897456,9.999487616,1.727514611,7.110178975,8.542933333,-0.943658853,-0.512058411,3.068812104,4.003578207,2.134927139,6.035317253,2.615244714,4.852898217,5.20246489,9.566914338
83,Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,26.44478485,13.23788546,-8.422485898,7.894736842,7.317073163,3.030303031,9.558823537,10.06711409,17.68292682,18.13471503,29.8245614,56.08108108,116.4502165,73.09166667,54.44128833,50.07013934,116.503604,22.29556641,122.8745146,39.66531379,10.30544067,24.56541608,39.81506788,31.35926763,25.22369203,37.25906649,18.03143901,10.05611674,24.95984247,24.87025544,59.4615537,46.56101968,27.88520864,14.62416667,4.865397851,40.24093312,41.50949629,9.360932396,29.77297972,18.04273882,15.43899202,11.67918394,10.73426655,16.49463961,19.24694822,10.73338984,8.728459371,11.18634094,11.66619231,15.48961603,17.1499695,17.45463471,12.37192155,7.808765166,7.143640033,9.887289563,9.971088675
85,Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37330259,34.6952706,18.17556561,23.06561294,4.68438869,15.46198107,21.35046642,15.22510139,11.88789561,7.07202121,10.82068212,8.172116963,8.91452597,9.826001808,9.470779373,10.60186,12.59706951
86,"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,1.787617876,4.616128253,-4.535653781,1.218036622,0.239081925,1.407218954,4.17875343,5.012040939,-1.98509388,3.05622578,8.698119901,6.918608446,9.23631036,25.925,17.02733108,12.38973083,8.855345912,6.128957707,6.824615652,5.944227006,10.85584546,10.63630368,22.09845941,18.31988487,56.56017201,23.52916696,11.69058689,8.275016088,12.16778411,8.64234326,9.486542506,6.463804228,1.710206323,6.980974418,1.099488708,2.7812279,1.114188412,3.812372054,0.844969567,4.492596092,8.609124744,17.03286654,14.20674328,4.838621775,2.056503424,5.369134738,4.443654909,4.561506877,5.049680759,4.795882662,4.254321998,5.699129896,5.947999357,6.808454946,7.228792721,8.034189745,6.520968239,7.115676256,5.931276366,7.370347589
87,Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28178263,80.78814064,33.00197783,57.59528475,69.5836364,48.10816607,15.17634743,45.36530836,50.73405496,49.10092358,8.01375519,-2.086305132,8.636320949,3.348122655,3.300121753,-3.502585511,0.883302697,3.329199228,1.954737176,4.617437722,10.46007314,-1.651397336,2.517851402,5.046102263,2.130545803,1.207125557,-1.509244606,1.476720489,1.503120559,1.691114618,0.381324703,0.246600268,1.140009394,2.242488796
89,Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.477847585,2.10357935,-0.475428291,3.184662728,0.617302979,3.22087247,4.903415961,1.841357028,0.139060584,2.638918688,2.841670679,3.289470722,4.331201232,15.38462407,26.56084659,13.62876178,13.02427946,12.36979709,12.57242567,19.09417468,24.67589397,24.5060676,20.99108862,20.17948129,18.45681321,19.31469294,23.01545082,16.39686316,13.52885832,13.65556387,20.43349911,19.45584564,15.87707379,14.41126444,10.87407568,8.93451416,8.194552176,5.536002668,4.766225724,2.63663306,3.151181625,3.373968322,3.629358719,3.530650278,2.898848108,3.545072733,3.195946841,2.895003215,4.152797081,1.210072692,4.712989078,3.329853234,1.501526962,-0.921269454,-1.312260964,-1.735888048,-0.825653978,1.12125452,0.625621413,0.253007522,-1.247983556,1.22382501
92,Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.190693153,-0.553335383,2.052550232,0.151450899,-0.193563997,-0.8,0.684261974,0.485436893,1.926328502,2.097280645,2.344339349,-0.453591881,0.529703252,13.79603399,16.49489669,13.15924438,10.725,12.32457969,8.28797625,11.34338588,10.82384323,11.43306795,0.307385561,4.538678151,3.406750118,18.6867913,36.9311213,12.32321328,10.83270377,11.3871322,41.22186714,33.16642192,10.045918,11.81969017,10.85532115,8.411413123,11.05691653,9.232902949,6.613460705,5.213610586,5.977577347,7.285873666,8.132630543,5.603476754,7.578622473,9.108649857,6.560852828,6.821617536,11.35576113,1.859102547,3.859509098,6.214123931,3.781807547,4.343371313,3.418361697,2.388720328,4.448441999,4.424536552,3.751861867,3.69998398,3.214440622,4.261051274
97,Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.746238157,1.562992374,1.092150171,3.081456019,4.472101471,3.18627451,1.784234657,2.091840987,1.86122449,1.258214457,2.880886427,2.223247942,3.612281758,5.193201627,12.84954775,8.376162506,4.883418958,8.434707719,5.748324646,12.13535589,18.06154304,9.405691261,8.982621706,8.252811658,4.726368159,3.362675236,4.352723832,2.487154022,4.491257636,9.850409258,23.32256644,33.97226025,8.759886253,10.74864672,21.72934688,29.46452923,23.83783531,20.19986676,13.66810775,11.66374098,11.04803493,9.674155569,7.69050972,7.674166394,8.113790971,8.809060748,5.577752077,6.936214709,11.40342708,5.496342738,4.69889065,6.762279573,5.196186155,5.161898986,6.129249303,3.15783118,2.724612233,3.934360844,4.347349378,4.365871598,3.46841178,4.480879634
99,Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,133.3332637,185.7142857,1400.0,500.0,122.2222222,625.0,1500.0,107.3275862,3.95010395,4.3,4.170661553,6.396686608,4.019138756,4.611315547,3.776702467,1.671784374,1.767337808,2.055396791,3.317178244,3.189825915,2.899282756,6.076968388,2.378528459,1.030555053,2.272727273,3.412073491,2.216582064,-0.21519616,-0.464499005,-1.125,1.129372103,1.50012501,0.771820346,0.154811375,2.554506996
101,Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,3.387978142,1.797040168,3.842159918,5.228398333,3.908895696,4.687142749,8.976412347,9.285857439,4.661413944,6.835805083,7.279895733,8.467854876,6.942345019,5.291661701,8.674314177,15.72354907,17.149152,28.36959965,34.81754291,23.65572078,22.46423461,18.86807499,28.30546837,23.46903019,18.30507441,14.15378965,9.997744093,9.803610169,9.116809117,5.265448216,4.661016949,6.744346796,3.561517114,3.930326038,7.958745165,6.042512539,4.211711712,4.855557957,3.929920989,5.652145171,1.73319985,-0.227566271,-0.06164468,0.394769307,2.348242812,2.850247926,3.338586354,3.326743858,5.110965344
106,Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,39.59044369,13.69193154,131.3978495,145.9107807,108.994709,306.7631103,1136.254112,106.0,128.8430421,15.47987022,12.39946465,4.233748945,6.521749213,31.04188127,40.49179044,19.16569713,19.8286537,11.05208979,8.112582595,16.23276576,18.03543016,12.26590851,9.445423954,11.79974052,10.45503482,4.724536157,5.822666962,9.278656132,8.045367151,6.415539635,7.819191447,9.419058277,7.52351717,9.671893382,8.532005254,9.420323216,7.973280856,6.226141634,58.45104447,20.47783111,3.68861916,11.50011488,11.90011757,6.757317194,6.064059885,10.45319842,13.1086721,6.406562813,10.22666455,4.38641555,5.134204008,5.35604779,4.279499996,6.412513302,6.394925408,6.363121131,3.525805157,3.80879807,3.198346416,3.03058665,1.920968006,1.560129905
109,India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.779877847,1.695212939,3.632214971,2.946161357,13.35526115,9.474758592,10.80184835,13.06220248,3.237412426,-0.58413661,5.09226162,3.079938684,6.442097462,16.94081598,28.59873408,5.748430298,-7.633947634,8.307470092,2.523048757,6.275683368,11.34607348,13.1125469,7.890742794,11.8680813,8.318907119,5.556424232,8.729720727,8.801125813,9.383471862,7.074280029,8.971232503,13.87024618,11.78781704,6.326890488,10.24793556,10.22488616,8.977152338,7.164252115,13.23083898,4.66982038,4.00943591,3.779293122,4.297152039,3.805858995,3.767251735,4.24634362,5.796523376,6.372881356,8.349267049,10.88235294,11.98938992,8.911793365,9.478996914,10.01787847,6.665656719,4.906973441,4.948216341,3.328173375,3.938826467,3.729505735,6.623436776,5.131407472
111,Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.450837269,2.756999359,4.263727121,2.453620587,6.717289719,4.988123515,3.054298641,3.18331504,4.680851064,7.418699186,8.207190161,8.961748634,8.605817453,11.41485039,16.97612732,20.87585034,17.98569586,13.47222526,7.71114118,13.29545399,18.1544433,20.37352289,17.1471142,10.44762952,8.651113838,5.395497315,3.827039315,3.159407641,2.134571569,4.08904273,3.317321299,3.210817028,3.069997435,1.469420884,2.309198751,2.52486728,1.753732139,1.525605217,2.415517872,1.631923764,5.5907173,4.872904873,4.614733277,3.49048968,2.199628507,2.429691984,3.931639895,4.897115644,4.060304951,-4.478103392,-0.922095829,2.557188832,1.696208973,0.508714869,0.182542317,-0.289879079,0.008306338,0.340531561,0.488370168,0.939044481,-0.334584625,2.358142962
112,"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.822410813,3.162564396,0.721320572,0.371849607,3.814489572,2.154374835,-0.388148532,1.59761008,0.690360522,3.593194516,1.66687094,4.195298373,6.398241351,9.819486733,14.24893554,12.87918183,11.25614251,27.28778468,11.7219692,10.48723673,20.64391444,24.20358976,18.68972593,19.74018918,12.54021945,4.389340957,18.42900302,28.57142857,28.67063492,22.34965305,7.627674938,17.12856794,25.80772262,21.20263075,31.44702842,49.65598585,28.93734402,17.34922575,17.86613421,20.07070781,14.47675132,11.27424713,14.33593374,16.46801162,14.7615087,13.43311801,10.01589825,17.34104046,25.41050903,13.55155483,10.08936293,26.29338567,27.25681272,36.60303552,16.60655324,12.48468156,7.24542549,8.044924377,18.01411834,39.90734557,30.59413904,43.38901627
114,Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.988397239,4.711614997,11.01629245,12.92802308,19.24505436,7.317069428,10.68664303,3.320218678,15.2317984,21.76329492,13.37247515,6.73187453,9.811323913,21.35493092,42.51618196,49.36133823,32.03511022,30.31674127,43.74999829,44.4444558,58.52842609,51.7932416,50.24322639,83.95004619,30.85239708,31.99462902,22.12840119,18.29776822,25.72550909,20.75819503,15.51072199,6.808778879,3.947711768,4.042852911,1.552656275,1.651231501,2.260418983,1.815430803,1.65924171,3.231832609,5.136471232,6.405085504,5.197022302,2.055663298,3.158193243,3.987047828,6.687079061,5.051557365,12.69439428,12.00312985,5.396731132,4.001026643,5.185899888,3.872279237,2.044614815,1.633055582,1.69692762,1.760415592,2.682917683,3.013971792,2.847924015,4.444239702
115,Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.228112421,6.789823404,9.408194068,6.581137365,5.172750423,7.708333264,7.930367544,1.70609316,2.079221858,2.458054256,6.110742036,11.97257732,12.88146126,20.03237369,39.67997715,39.30673238,31.31086762,34.61671467,50.55095249,78.31001141,131.0250003,116.7999887,120.3643921,145.9515304,373.2156751,308.7931304,47.96488428,19.09385113,16.44021739,20.3033839,17.26479146,19.02398677,12.02223767,10.98014888,12.27874045,9.940258878,11.39622642,8.956639566,5.496828753,5.175055994,1.053575432,1.15350488,5.756578947,0.725764645,-0.411734431,1.312661499,2.060803918,0.459816074,4.55721393,3.340312143,2.716640575,3.478572709,1.689481892,1.576211979,0.486495554,-0.634390651,-0.546034946,0.244953121,0.817323896,0.844128709,-0.5884303,1.492288454
116,Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.350161414,2.050697313,4.691143607,7.454718225,5.912322532,4.519268307,2.346588934,3.733338321,1.277313354,2.657252734,4.968319873,4.791664383,5.749503937,10.79861745,19.15976959,16.95050257,16.61416647,17.13004879,12.09401384,14.79857357,21.06416828,17.96929875,16.48041462,14.64657667,10.79449601,9.205991443,5.823546919,4.747284904,5.058247477,6.25983138,6.456609061,6.249999298,5.270589986,4.626734683,4.051842181,5.23542258,4.00697669,2.043107798,1.955085577,1.66345995,2.537685321,2.785165427,2.465323192,2.672555528,2.206736614,1.985292985,2.09084391,1.829741122,3.347832584,0.774768131,1.525516021,2.780632729,3.041363332,1.219993423,0.24104743,0.0387904,-0.094016657,1.226533166,1.137487636,0.611246944,-0.137707574,1.873783258
117,Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.274249138,6.698450536,1.407506702,1.762502754,2.013422819,2.631578947,1.902398677,3.023538961,5.92869805,6.303458535,14.7280042,5.336179296,5.427702996,17.68259198,27.15818946,17.37614679,9.793653275,11.19100164,34.89980152,29.07925961,27.30815899,12.73971811,6.545407967,11.58211108,27.81476932,25.67310124,15.10537542,6.65244805,8.266765744,14.32953903,21.96017512,51.07109773,77.29659296,22.06994942,35.06339425,19.90874884,26.40665661,9.657552613,8.63189613,5.954239491,8.171083561,6.801909308,7.076350093,10.08695652,13.55450237,15.05286589,8.561064087,9.244820673,22.0228385,9.592245989,12.610552,7.555856466,6.873977087,9.341500766,8.274078862,3.691542289,2.351021975,4.37839865,3.736638822,3.905100009,5.226777793,5.862782428
118,Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,5.899999999,4.815864024,7.657657658,11.12970711,19.42771084,11.97982346,11.5,14.56651719,6.9215213,14.24649176,11.11111111,7.7,7.428040854,5.020167098,3.847472738,2.985074627,0.0,-0.2,6.613226453,25.7127193,16.19213756,8.155495979,3.995835606,3.316666667,3.516696241,2.353124513,6.501218027,3.037884203,3.091666667,0.606256568,0.666880926,1.772204374,1.83299389,1.63,3.361868215,3.493685346,6.251724667,4.74390639,13.971231,-0.739069743,4.845518759,4.162441629,4.515229567,4.824623143,2.89947905,-0.87685136,-0.778430463,3.323894476,4.462311085,0.761514047,0.333294351,1.346093772
120,Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.372395,176.1552989,39.18254237,17.40804106,7.146326655,8.296027653,13.18089059,8.354137772,5.836924521,6.438218101,6.88205439,7.579999291,8.721693861,10.84683621,17.13989978,7.316078583,7.400463567,8.424887619,5.09791485,5.846409173,6.706578291,6.665776115,14.54602379,7.440004373,6.019130966,5.245476796,6.749001838,
121,Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.243781095,2.457002457,3.117505995,0.697674419,-0.099304867,3.578528828,5.014395393,1.759195796,0.36671157,-0.171501007,2.188527039,3.780206125,5.831644743,9.281194223,17.80994803,19.12018401,11.44903049,14.82096448,16.93178246,7.979352618,13.85818146,11.60305344,20.66671467,11.39778274,10.28409821,13.00656642,2.534275989,8.63767319,12.26496305,13.78931728,17.78181443,20.08449558,27.33236445,45.9788813,28.81438943,1.554328161,8.864087416,11.36184505,6.722436508,5.742001095,9.980025154,5.738598143,1.961308217,9.81569063,11.62403554,10.31277836,14.45373421,9.75888023,26.23981664,9.234125924,3.961388891,14.02249396,9.377767482,5.71749357,6.878154993,6.582174403,6.297157525,8.005722791,4.689819761,5.235859994,5.404814672,6.110909164
122,Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94733772,23.43542785,10.45738258,37.03092584,18.70073428,6.919679894,2.134209863,2.974612952,4.110650847,4.338673918,5.552123332,10.23010327,24.52010242,6.836562481,7.967722256,16.63632627,2.768442365,6.613752024,7.534247298,6.50331839,0.388838297,3.175309864,1.542661452,1.133622577,6.325422963,11.90503982
126,"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.965565755,8.195652883,6.618310975,20.69164732,29.46283145,13.54819471,11.26138488,10.88244006,10.7718214,12.38956471,15.95034236,13.51170233,11.68898668,3.221029047,24.30419954,25.24925641,15.32732052,10.09666533,14.46028502,18.32349634,28.69760864,21.35164025,7.19084664,3.420614195,2.2739564,2.459108792,2.749980961,3.049660771,7.146097737,5.700165446,8.573272257,9.332790482,6.213281464,4.800996602,6.2658595,4.480741086,4.924543543,4.438931846,7.513580081,0.812957254,2.259165801,4.066575879,2.762262103,3.514874515,3.590662989,2.753791627,2.242340285,2.534573821,4.673896555,2.756496545,2.939286527,4.025965004,2.187071044,1.301347545,1.274774464,0.706331772,0.97168574,1.944332308,1.47583935,0.383000304,0.537288023,2.498333333
129,Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33259651,35.64298297,13.44155844,9.86452967,6.267222415,6.784480786,19.59391899,13.0244157,27.50886245,90.98073456,125.2721284,25.08464143,7.811807948,10.63134463,15.48935292,10.46226673,7.165417599,6.545594391,4.661972695,7.628808876,0.141187675,5.982545216,7.568988561,4.255126778,6.371427178,4.129243069,1.277354271,1.596912276,0.825478608,2.040392669,3.322558813,5.10407263,3.755620367
138,Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.544676806,1.13444364,1.503579953,2.2729054,3.195647176,0.222783306,-0.15560166,2.189239332,5.860566449,7.456952734,5.866956078,2.665380209,6.34948605,9.626643102,12.3028868,6.625992553,1.329518681,1.224879588,12.14159728,10.73192143,26.1454101,17.9689955,10.82574917,13.96438801,16.63825375,1.481180122,7.976361936,7.717165606,13.9915489,11.56753609,21.49525205,12.18563072,11.38343705,11.74673702,8.448712487,7.674848734,15.93583104,9.573696264,9.364243007,4.69170563,6.17627591,14.1584558,9.55103167,6.314637871,7.57592583,11.6396861,10.02018361,15.84211149,22.56449553,3.464963221,6.217648893,6.716768436,7.542913732,6.908450348,3.179002282,3.768367831,3.958888466,7.704137679,2.135037737,3.528393582,6.153945084,7.014780712
141,Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,13.42283452,14.21193968,11.412552,16.68831169,13.48357901,16.0035524,16.27484162,12.41326137,12.1399177,17.49235474,10.98386257,13.32082552,18.00496689,11.75026307,11.45637163,14.72824556,11.634757,17.67810026,17.20852018,13.13566077,8.214738622,9.270833333,9.330314585,,,,6.131975387,-9.616153539,33.81257834,6.629163571,5.023420686,3.437884231,6.072718797,8.01243669,10.71566613,7.305851166,3.461525866,5.036630521,6.051436621,4.865118995,5.37028961,3.218445137,6.596504907,4.447699374,4.751803016,5.187083592,4.978096763,6.04774592
143,Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.620565,410.4518586,72.25468162,39.64762903,24.62519539,8.881048485,5.067553858,0.727550627,0.981615479,1.367120308,0.28150661,-1.13430855,1.164102521,2.658484841,3.739120041,5.737173828,10.92588562,4.453044565,1.319213621,4.130275626,3.089982771,1.047479371,0.103758009,-0.884097406,0.905525075,3.722888623,2.697927792,2.33450938,1.19989445,4.683544209
